,repository,package,fix_commit,dep_file_fix_version,lock_file_fix_version,latest_version,latest_stable_version,pr_version,vulnerable_version,fix_date,latest_version_date,latest_stable_version_date,pr_date,pr_number,lock_file_type
1294,spencermountain/compromise,minimist,6b9c3bacff0dc36fd1aafdd4b28ab8117db4653b,,1.2.5,1.2.5,1.2.5,1.2.5,1.2.0,2020-06-11 12:59:14-04:00,2020-03-12T22:16:19.463Z,2020-03-12T22:16:19.463Z,2020-03-17T14:40:32Z,730,package-lock.json
1295,spencermountain/compromise,minimist,6b9c3bacff0dc36fd1aafdd4b28ab8117db4653b,,1.2.5,1.2.5,1.2.5,1.2.5,1.2.0,2020-06-11 12:59:14-04:00,2020-03-12T22:16:19.463Z,2020-03-12T22:16:19.463Z,2020-03-18T01:51:57Z,731,package-lock.json
1296,spencermountain/compromise,minimist,6b9c3bacff0dc36fd1aafdd4b28ab8117db4653b,,1.2.5,1.2.5,1.2.5,1.2.5,1.2.0,2020-06-11 12:59:14-04:00,2020-03-12T22:16:19.463Z,2020-03-12T22:16:19.463Z,2020-03-18T01:51:58Z,732,package-lock.json
1297,spencermountain/compromise,minimist,6b9c3bacff0dc36fd1aafdd4b28ab8117db4653b,,1.2.5,1.2.5,1.2.5,1.2.5,1.2.0,2020-06-11 12:59:14-04:00,2020-03-12T22:16:19.463Z,2020-03-12T22:16:19.463Z,2020-03-18T03:43:09Z,733,package-lock.json
1298,spencermountain/compromise,minimist,045593b339bf009914723fedd156a4c1e030fb12,,1.2.5,1.2.5,1.2.5,1.2.5,1.2.0,2020-12-16 15:07:20-05:00,2020-03-12T22:16:19.463Z,2020-03-12T22:16:19.463Z,2020-03-17T14:40:32Z,730,package-lock.json
1299,spencermountain/compromise,minimist,045593b339bf009914723fedd156a4c1e030fb12,,1.2.5,1.2.5,1.2.5,1.2.5,1.2.0,2020-12-16 15:07:20-05:00,2020-03-12T22:16:19.463Z,2020-03-12T22:16:19.463Z,2020-03-18T01:51:57Z,731,package-lock.json
1300,spencermountain/compromise,minimist,045593b339bf009914723fedd156a4c1e030fb12,,1.2.5,1.2.5,1.2.5,1.2.5,1.2.0,2020-12-16 15:07:20-05:00,2020-03-12T22:16:19.463Z,2020-03-12T22:16:19.463Z,2020-03-18T01:51:58Z,732,package-lock.json
1301,spencermountain/compromise,minimist,045593b339bf009914723fedd156a4c1e030fb12,,1.2.5,1.2.5,1.2.5,1.2.5,1.2.0,2020-12-16 15:07:20-05:00,2020-03-12T22:16:19.463Z,2020-03-12T22:16:19.463Z,2020-03-18T03:43:09Z,733,package-lock.json
1302,spencermountain/compromise,acorn,045593b339bf009914723fedd156a4c1e030fb12,,,8.0.4,8.0.4,7.1.1,7.1.0,2020-12-16 15:07:20-05:00,2020-10-05T06:18:32.011Z,2020-10-05T06:18:32.011Z,2020-03-15T03:39:49Z,728,package-lock.json
1303,spencermountain/compromise,acorn,045593b339bf009914723fedd156a4c1e030fb12,,,8.0.4,8.0.4,7.1.1,7.1.0,2020-12-16 15:07:20-05:00,2020-10-05T06:18:32.011Z,2020-10-05T06:18:32.011Z,2020-03-15T03:46:35Z,729,package-lock.json
1304,spencermountain/compromise,acorn,045593b339bf009914723fedd156a4c1e030fb12,,,8.0.4,8.0.4,7.1.1,7.1.0,2020-12-16 15:07:20-05:00,2020-10-05T06:18:32.011Z,2020-10-05T06:18:32.011Z,2020-04-04T07:26:39Z,740,package-lock.json
1305,spencermountain/compromise,acorn,045593b339bf009914723fedd156a4c1e030fb12,,,8.0.4,8.0.4,7.1.1,7.1.0,2020-12-16 15:07:20-05:00,2020-10-05T06:18:32.011Z,2020-10-05T06:18:32.011Z,2020-04-04T11:35:41Z,741,package-lock.json
1306,steedos/steedos-platform,codecov,d1a36a7487f8ec0c8935584dc9e07a2922efb7d0,,3.7.2,4.0.0-0,4.0.0-0,3.6.5,3.5.0,2020-09-19 12:22:06+08:00,2017-12-05T13:42:57.631Z,2017-12-05T13:42:57.631Z,2020-03-30T04:02:11Z,261,yarn.lock
1307,steedos/steedos-platform,auth0-lock,81d31bca54c6c4333a3df6eff2bc2c94fec5a9f6,,,11.26.3,11.26.3,11.21.0,11.17.2,2020-09-12 12:09:12+08:00,2020-08-14T19:37:24.586Z,2020-08-14T19:37:24.586Z,2020-03-30T04:02:15Z,262,yarn.lock
1308,steedos/steedos-platform,acorn,ec986438c9a61810448db36a1802c05cc80f881d,,5.7.4,8.0.1,8.0.1,5.7.4,5.7.3,2020-09-22 11:23:12+08:00,2020-08-12T13:03:57.589Z,2020-08-12T13:03:57.589Z,2020-03-30T04:02:24Z,263,yarn.lock
1309,steedos/steedos-platform,acorn,ec986438c9a61810448db36a1802c05cc80f881d,,5.7.4,8.0.1,8.0.1,6.4.1,6.3.0,2020-09-22 11:23:12+08:00,2020-08-12T13:03:57.589Z,2020-08-12T13:03:57.589Z,2020-04-07T08:27:04Z,266,yarn.lock
1310,steedos/steedos-platform,auth0-js,81d31bca54c6c4333a3df6eff2bc2c94fec5a9f6,,,9.14.0,9.14.0,9.13.2,9.11.3,2020-09-12 12:09:12+08:00,2020-09-11T16:45:52.694Z,2020-09-11T16:45:52.694Z,2020-04-10T19:02:27Z,268,yarn.lock
1311,steedos/steedos-platform,https-proxy-agent,d1a36a7487f8ec0c8935584dc9e07a2922efb7d0,,2.2.4,5.0.0,5.0.0,2.2.4,2.2.2,2020-09-19 12:22:06+08:00,2020-02-07T20:15:18.381Z,2020-02-07T20:15:18.381Z,2020-04-16T23:58:57Z,273,yarn.lock
1312,steemit/condenser,highcharts,8df34f9ef4693982934f0dc885047081c2a2ddfd,,,7.2.1,7.2.1,6.1.0,4.2.7,2019-11-14 18:01:09-06:00,2019-10-31T13:31:46.726Z,2019-10-31T13:31:46.726Z,2019-11-14T23:48:28Z,3609,yarn.lock
1313,steemit/condenser,minimist,537702ecdb4cd8e267d9a910d2628db335060c14,1.2.2,0.0.8,1.2.5,1.2.5,1.2.2,1.2.0,2020-04-02 14:53:07+08:00,2020-03-12T22:16:19.463Z,2020-03-12T22:16:19.463Z,2020-03-16T03:28:45Z,3753,yarn.lock
1314,steemit/condenser,minimist,537702ecdb4cd8e267d9a910d2628db335060c14,1.2.2,0.0.8,1.2.5,1.2.5,1.2.3,1.2.2,2020-04-02 14:53:07+08:00,2020-03-12T22:16:19.463Z,2020-03-12T22:16:19.463Z,2020-04-04T16:26:15Z,3772,yarn.lock
1315,steemit/condenser,lodash.merge,3773e12e021eb7c9c6eb05a395596f14e565f892,,4.6.2,4.6.2,4.6.2,4.6.2,4.6.1,2020-08-21 17:48:59-07:00,2019-07-10T00:19:41.667Z,2019-07-10T00:19:41.667Z,2020-03-31T17:13:35Z,3766,yarn.lock
1316,steemit/condenser,jquery,3773e12e021eb7c9c6eb05a395596f14e565f892,,3.5.1,3.5.1,3.5.1,3.5.0,3.4.1,2020-08-21 17:48:59-07:00,2020-05-04T22:50:08.819Z,2020-05-04T22:50:08.819Z,2020-04-30T01:41:10Z,3784,yarn.lock
1317,stellarterm/stellarterm,braces,62b8a325e7821e8e470f9916afb8ebac64c9eed8,,2.3.2,3.0.2,3.0.2,2.3.2,1.8.5,2020-01-31 11:51:04+03:00,2019-04-16T19:51:12.829Z,2019-04-16T19:51:12.829Z,2019-09-20T12:51:29Z,555,yarn.lock
1318,stellarterm/stellarterm,concat-with-sourcemaps,62b8a325e7821e8e470f9916afb8ebac64c9eed8,,1.1.0,1.1.0,1.1.0,1.1.0,1.0.5,2020-01-31 11:51:04+03:00,2018-05-02T22:24:23.605Z,2018-05-02T22:24:23.605Z,2019-09-20T12:51:33Z,563,yarn.lock
1319,stellarterm/stellarterm,tar,dcf12240ccad2e178cd50fafde0f5bf89ed89c09,,2.2.2,6.0.1,6.0.1,2.2.2,2.2.1,2020-01-30 13:44:33+03:00,2020-01-29T04:37:54.305Z,2020-01-29T04:37:54.305Z,2019-09-20T12:51:34Z,566,yarn.lock
1320,streamr-dev/broker,handlebars,549e9e441385a1d1aae85d1ad054161c4bf648df,,,4.7.2,4.7.2,4.5.3,4.1.2,2020-01-22 13:04:36+02:00,2020-01-13T20:53:39.828Z,2020-01-13T20:53:39.828Z,2019-12-30T02:55:19Z,109,package-lock.json
1321,streamr-dev/broker,acorn,0d2a309e060a78f773979d3172120a841ec7a94d,,7.1.0,7.1.1,7.1.1,6.4.1,6.4.0,2020-05-06 11:07:37+03:00,2020-03-01T12:39:27.836Z,2020-03-01T12:39:27.836Z,2020-03-14T07:09:52Z,126,package-lock.json
1322,streamr-dev/streamr-client-javascript,eslint-utils,976def562f726238bcd70f1831fa74ad32839299,,1.4.3,1.4.3,1.4.3,1.4.3,1.3.1,2019-11-12 11:36:03+02:00,2019-10-20T12:52:13.144Z,2019-10-20T12:52:13.144Z,2019-10-29T10:41:26Z,98,package-lock.json
1323,studiodrishti/recipe-lab,js-yaml,adc35f4deb9d8d80c43cfea9d34cd033eeb2df9e,,,3.14.0,3.14.0,3.13.1,3.12.0,2020-07-03 17:59:39-06:00,2020-05-22T18:30:32.680Z,2020-05-22T18:30:32.680Z,2019-11-24T15:48:48Z,77,package-lock.json
1324,studiodrishti/recipe-lab,mixin-deep,4dee6d95e0e1eb396e16568dd71ce9d9b913cea9,,,2.0.1,2.0.1,1.3.2,1.3.1,2020-08-15 20:34:25+00:00,2019-06-19T17:47:14.541Z,2019-06-19T17:47:14.541Z,2019-11-24T15:48:50Z,78,
1325,studiodrishti/recipe-lab,lodash,4dee6d95e0e1eb396e16568dd71ce9d9b913cea9,,,4.17.20,4.17.20,4.17.15,4.17.11,2020-08-15 20:34:25+00:00,2020-08-13T16:53:54.152Z,2020-08-13T16:53:54.152Z,2019-11-24T15:48:50Z,79,
1326,styled-components/styled-components-website,eslint-utils,01b1eb58a9cd9bb63286fc61d0a305fe84088fd4,,1.4.2,1.4.2,1.4.2,1.4.2,1.3.1,2019-10-11 11:33:21+02:00,2019-08-20T10:29:58.372Z,2019-08-20T10:29:58.372Z,2019-09-25T18:51:48Z,498,yarn.lock
1327,styled-components/styled-components-website,acorn,eaf43d1e8f2718e6539469a16a0675d6c9bd6b1c,,6.4.1,8.0.3,8.0.3,5.7.4,5.7.3,2020-10-04 21:33:40-04:00,2020-10-02T07:22:02.326Z,2020-10-02T07:22:02.326Z,2020-03-13T23:29:38Z,624,yarn.lock
1328,synzen/MonitoRSS,handlebars,73ac1ee502f5767a07d4c327af34a414722a8a8f,,4.5.3,4.7.2,4.7.2,4.5.3,4.1.2,2020-01-20 15:07:54-05:00,2020-01-13T20:53:39.828Z,2020-01-13T20:53:39.828Z,2019-12-29T23:30:52Z,133,package-lock.json
1329,synzen/MonitoRSS,handlebars,73ac1ee502f5767a07d4c327af34a414722a8a8f,,4.5.3,4.7.2,4.7.2,4.7.6,4.1.2,2020-01-20 15:07:54-05:00,2020-01-13T20:53:39.828Z,2020-01-13T20:53:39.828Z,2020-05-22T17:36:29Z,161,package-lock.json
1330,synzen/MonitoRSS,acorn,b041394da5ffe4042497b27d343457c7842e1420,,7.1.1,7.2.0,7.2.0,5.7.4,5.7.3,2020-05-22 13:37:43-04:00,2020-05-09T07:04:41.348Z,2020-05-09T07:04:41.348Z,2020-05-22T17:36:28Z,160,package-lock.json
1331,synzen/MonitoRSS,handlebars,b041394da5ffe4042497b27d343457c7842e1420,,,4.7.6,4.7.6,4.5.3,4.1.2,2020-05-22 13:37:43-04:00,2020-04-03T17:59:55.566Z,2020-04-03T17:59:55.566Z,2019-12-29T23:30:52Z,133,package-lock.json
1332,synzen/MonitoRSS,handlebars,b041394da5ffe4042497b27d343457c7842e1420,,,4.7.6,4.7.6,4.7.6,4.1.2,2020-05-22 13:37:43-04:00,2020-04-03T17:59:55.566Z,2020-04-03T17:59:55.566Z,2020-05-22T17:36:29Z,161,package-lock.json
1333,team-friendo/signalboost,sequelize,8a5a758574d159e300489b82cce46891f85c5aae,^5.21.3,5.21.3,6.0.0,6.0.0,5.15.1,5.8.6,2019-12-17 22:43:16-08:00,2019-06-12T21:15:20.805Z,2019-06-12T21:15:20.805Z,2019-10-29T16:11:49Z,2,yarn.lock
1334,team-friendo/signalboost,mixin-deep,d2c13fe1c2bde73c2ca56014df511e42455a3bd1,,,2.0.1,2.0.1,1.3.2,1.3.1,2019-12-17 22:43:16-08:00,2019-06-19T17:47:14.541Z,2019-06-19T17:47:14.541Z,2019-11-06T03:08:39Z,3,yarn.lock
1335,team-friendo/signalboost,lodash,8a5a758574d159e300489b82cce46891f85c5aae,^4.17.15,4.17.11,4.17.15,4.17.15,4.17.13,4.17.11,2019-12-17 22:43:16-08:00,2019-07-19T02:28:46.584Z,2019-07-19T02:28:46.584Z,2019-11-06T03:08:39Z,4,yarn.lock
1336,team-friendo/signalboost,eslint-utils,d2c13fe1c2bde73c2ca56014df511e42455a3bd1,,1.4.3,1.4.3,1.4.3,1.4.3,1.3.1,2019-12-17 22:43:16-08:00,2019-10-20T12:52:13.144Z,2019-10-20T12:52:13.144Z,2019-11-06T03:08:41Z,5,yarn.lock
1337,team-friendo/signalboost,acorn,c7ffdb7413fe5978f30f20f81089e016b700f1f5,,7.4.1,8.0.4,8.0.4,7.1.1,7.1.0,2020-12-11 12:25:53-05:00,2020-10-05T06:18:32.011Z,2020-10-05T06:18:32.011Z,2020-03-13T23:01:01Z,6,yarn.lock
1338,team-friendo/signalboost,acorn,c7ffdb7413fe5978f30f20f81089e016b700f1f5,,7.4.1,8.0.4,8.0.4,7.2.0,7.1.0,2020-12-11 12:25:53-05:00,2020-10-05T06:18:32.011Z,2020-10-05T06:18:32.011Z,2020-05-24T21:59:53Z,7,yarn.lock
1339,telldus/telldus-live-mobile-v3,axios,6776467cd77428b3ae9b2e2e58e296c39fe12453,~0.19.2,,0.19.2,0.19.2,0.18.1,0.18.0,2020-03-06 13:33:55+05:30,2020-01-22T04:25:53.354Z,2020-01-22T04:25:53.354Z,2019-10-28T14:17:28Z,2,
1340,telldus/telldus-live-mobile-v3,lodash,6776467cd77428b3ae9b2e2e58e296c39fe12453,~4.17.11,,4.17.15,4.17.15,4.17.13,4.17.11,2020-03-06 13:33:55+05:30,2019-07-19T02:28:46.584Z,2019-07-19T02:28:46.584Z,2019-10-28T14:17:32Z,3,
1341,telldus/telldus-live-mobile-v3,mixin-deep,6776467cd77428b3ae9b2e2e58e296c39fe12453,,,2.0.1,2.0.1,1.3.2,1.3.1,2020-03-06 13:33:55+05:30,2019-06-19T17:47:14.541Z,2019-06-19T17:47:14.541Z,2019-10-28T14:18:13Z,4,
1342,telldus/telldus-live-mobile-v3,js-yaml,6776467cd77428b3ae9b2e2e58e296c39fe12453,,,3.13.1,3.13.1,3.13.1,3.12.2,2020-03-06 13:33:55+05:30,2019-04-05T16:15:22.531Z,2019-04-05T16:15:22.531Z,2019-10-28T14:18:13Z,5,
1343,telldus/telldus-live-mobile-v3,eslint-utils,6776467cd77428b3ae9b2e2e58e296c39fe12453,,,2.0.0,2.0.0,1.4.3,1.3.1,2020-03-06 13:33:55+05:30,2019-12-26T09:03:45.070Z,2019-12-26T09:03:45.070Z,2019-10-28T14:18:14Z,6,
1344,telldus/telldus-live-mobile-v3,handlebars,6776467cd77428b3ae9b2e2e58e296c39fe12453,,,4.7.3,4.7.3,4.4.5,4.1.0,2020-03-06 13:33:55+05:30,2020-02-05T05:11:05.763Z,2020-02-05T05:11:05.763Z,2019-10-28T14:18:26Z,7,
1345,telldus/telldus-live-mobile-v3,handlebars,6776467cd77428b3ae9b2e2e58e296c39fe12453,,,4.7.3,4.7.3,4.5.3,4.1.0,2020-03-06 13:33:55+05:30,2020-02-05T05:11:05.763Z,2020-02-05T05:11:05.763Z,2019-12-27T05:57:46Z,8,
1346,testing-library/user-event,handlebars,c0c0f4b05857e5a929ca280035ef379c746183fb,,4.1.2,4.1.2,4.1.2,4.1.2,4.1.1,2019-07-20 13:02:54+02:00,2019-04-13T14:20:03.504Z,2019-04-13T14:20:03.504Z,2019-06-05T16:57:00Z,124,package-lock.json
1347,testing-library/user-event,handlebars,c0c0f4b05857e5a929ca280035ef379c746183fb,,4.1.2,4.1.2,4.1.2,4.5.3,4.1.2,2019-07-20 13:02:54+02:00,2019-04-13T14:20:03.504Z,2019-04-13T14:20:03.504Z,2019-12-28T03:01:48Z,204,package-lock.json
1348,testing-library/user-event,handlebars,c0c0f4b05857e5a929ca280035ef379c746183fb,,4.1.2,4.1.2,4.1.2,4.7.3,4.1.2,2019-07-20 13:02:54+02:00,2019-04-13T14:20:03.504Z,2019-04-13T14:20:03.504Z,2020-02-17T10:12:36Z,220,package-lock.json
1349,testing-library/user-event,js-yaml,c0c0f4b05857e5a929ca280035ef379c746183fb,,3.13.1,3.13.1,3.13.1,3.13.1,3.12.2,2019-07-20 13:02:54+02:00,2019-04-05T16:15:22.531Z,2019-04-05T16:15:22.531Z,2019-06-06T02:42:38Z,125,package-lock.json
1350,testing-library/user-event,lodash,bf61a9d3e366003683a915b15241b9a8d41ba95f,,4.17.15,4.17.15,4.17.15,4.17.14,4.17.11,2019-08-28 10:10:14+02:00,2019-07-19T02:28:46.584Z,2019-07-19T02:28:46.584Z,2019-07-12T22:32:49Z,139,package-lock.json
1351,testing-library/user-event,lodash,bf61a9d3e366003683a915b15241b9a8d41ba95f,,4.17.15,4.17.15,4.17.15,4.17.15,4.17.11,2019-08-28 10:10:14+02:00,2019-07-19T02:28:46.584Z,2019-07-19T02:28:46.584Z,2019-07-20T08:59:20Z,142,package-lock.json
1352,testing-library/user-event,npm,dee49037645ac269fec573b9dd4a8c1893f0293c,,6.13.4,6.13.4,6.13.4,6.13.4,6.11.2,2019-12-18 10:28:31+01:00,2019-12-11T19:05:32.138Z,2019-12-11T19:05:32.138Z,2019-12-13T18:35:22Z,194,package-lock.json
1353,testing-library/user-event,handlebars,90aca0a189516cb8ee382581f71c1fe97511bf55,,,4.7.6,4.7.6,4.1.2,4.1.1,2020-05-20 16:16:14-06:00,2020-04-03T17:59:55.566Z,2020-04-03T17:59:55.566Z,2019-06-05T16:57:00Z,124,package-lock.json
1354,testing-library/user-event,handlebars,90aca0a189516cb8ee382581f71c1fe97511bf55,,,4.7.6,4.7.6,4.5.3,4.1.2,2020-05-20 16:16:14-06:00,2020-04-03T17:59:55.566Z,2020-04-03T17:59:55.566Z,2019-12-28T03:01:48Z,204,package-lock.json
1355,testing-library/user-event,handlebars,90aca0a189516cb8ee382581f71c1fe97511bf55,,,4.7.6,4.7.6,4.7.3,4.1.2,2020-05-20 16:16:14-06:00,2020-04-03T17:59:55.566Z,2020-04-03T17:59:55.566Z,2020-02-17T10:12:36Z,220,package-lock.json
1356,testing-library/user-event,acorn,90aca0a189516cb8ee382581f71c1fe97511bf55,,7.2.0,7.2.0,7.2.0,5.7.4,5.7.3,2020-05-20 16:16:14-06:00,2020-05-09T07:04:41.348Z,2020-05-09T07:04:41.348Z,2020-03-14T06:02:55Z,234,package-lock.json
1357,thabz/Kalliope,handlebars,c5e91e0d76c9a823c068600693c87e442fda04ac,,4.7.3,4.7.3,4.7.3,4.5.3,4.1.2,2020-02-06 16:22:33+01:00,2020-02-05T05:11:05.763Z,2020-02-05T05:11:05.763Z,2019-12-28T03:15:20Z,812,package-lock.json
1358,the-labo/the,lodash,09a7276fbbbce6ae02bbe4f749cbcec627070aa7,,4.17.11,4.17.15,4.17.15,4.17.15,4.17.11,2020-02-10 00:02:38+09:00,2019-07-19T02:28:46.584Z,2019-07-19T02:28:46.584Z,2019-10-24T06:16:49Z,8,package-lock.json
1359,the-labo/the,lodash,09a7276fbbbce6ae02bbe4f749cbcec627070aa7,,4.17.11,4.17.15,4.17.15,4.17.15,4.17.11,2020-02-10 00:02:38+09:00,2019-07-19T02:28:46.584Z,2019-07-19T02:28:46.584Z,2019-10-26T00:47:33Z,10,package-lock.json
1360,the-labo/the,lodash,09a7276fbbbce6ae02bbe4f749cbcec627070aa7,,4.17.11,4.17.15,4.17.15,4.17.15,4.17.11,2020-02-10 00:02:38+09:00,2019-07-19T02:28:46.584Z,2019-07-19T02:28:46.584Z,2020-02-07T07:10:35Z,19,package-lock.json
1361,the-labo/the,handlebars,09a7276fbbbce6ae02bbe4f749cbcec627070aa7,,4.1.2,4.7.3,4.7.3,4.5.3,4.1.2,2020-02-10 00:02:38+09:00,2020-02-05T05:11:05.763Z,2020-02-05T05:11:05.763Z,2019-12-27T08:31:57Z,13,package-lock.json
1362,the-labo/the,handlebars,09a7276fbbbce6ae02bbe4f749cbcec627070aa7,,4.1.2,4.7.3,4.7.3,4.5.3,4.1.2,2020-02-10 00:02:38+09:00,2020-02-05T05:11:05.763Z,2020-02-05T05:11:05.763Z,2019-12-27T08:32:02Z,14,package-lock.json
1363,the-labo/the,handlebars,09a7276fbbbce6ae02bbe4f749cbcec627070aa7,,4.1.2,4.7.3,4.7.3,4.5.3,4.1.2,2020-02-10 00:02:38+09:00,2020-02-05T05:11:05.763Z,2020-02-05T05:11:05.763Z,2019-12-27T08:32:08Z,15,package-lock.json
1364,the-labo/the,handlebars,09a7276fbbbce6ae02bbe4f749cbcec627070aa7,,4.1.2,4.7.3,4.7.3,4.7.1,4.1.2,2020-02-10 00:02:38+09:00,2020-02-05T05:11:05.763Z,2020-02-05T05:11:05.763Z,2020-01-13T00:08:20Z,17,package-lock.json
1365,the-labo/the,handlebars,09a7276fbbbce6ae02bbe4f749cbcec627070aa7,,4.1.2,4.7.3,4.7.3,4.7.1,4.1.2,2020-02-10 00:02:38+09:00,2020-02-05T05:11:05.763Z,2020-02-05T05:11:05.763Z,2020-01-13T00:08:29Z,18,package-lock.json
1366,the-labo/the,handlebars,09a7276fbbbce6ae02bbe4f749cbcec627070aa7,,4.1.2,4.7.3,4.7.3,4.7.3,4.1.2,2020-02-10 00:02:38+09:00,2020-02-05T05:11:05.763Z,2020-02-05T05:11:05.763Z,2020-02-07T07:10:46Z,20,package-lock.json
1367,the-labo/the,handlebars,09a7276fbbbce6ae02bbe4f749cbcec627070aa7,,4.1.2,4.7.3,4.7.3,4.7.3,4.1.2,2020-02-10 00:02:38+09:00,2020-02-05T05:11:05.763Z,2020-02-05T05:11:05.763Z,2020-02-07T07:10:59Z,21,package-lock.json
1368,the-labo/the,handlebars,276a24e16e0d74c884595b79dbdd6393323cc801,,4.7.3,4.7.3,4.7.3,4.5.3,4.1.2,2020-02-19 22:15:20+09:00,2020-02-05T05:11:05.763Z,2020-02-05T05:11:05.763Z,2019-12-27T08:31:57Z,13,package-lock.json
1369,the-labo/the,handlebars,276a24e16e0d74c884595b79dbdd6393323cc801,,4.7.3,4.7.3,4.7.3,4.5.3,4.1.2,2020-02-19 22:15:20+09:00,2020-02-05T05:11:05.763Z,2020-02-05T05:11:05.763Z,2019-12-27T08:32:02Z,14,package-lock.json
1370,the-labo/the,handlebars,276a24e16e0d74c884595b79dbdd6393323cc801,,4.7.3,4.7.3,4.7.3,4.5.3,4.1.2,2020-02-19 22:15:20+09:00,2020-02-05T05:11:05.763Z,2020-02-05T05:11:05.763Z,2019-12-27T08:32:08Z,15,package-lock.json
1371,the-labo/the,handlebars,276a24e16e0d74c884595b79dbdd6393323cc801,,4.7.3,4.7.3,4.7.3,4.7.1,4.1.2,2020-02-19 22:15:20+09:00,2020-02-05T05:11:05.763Z,2020-02-05T05:11:05.763Z,2020-01-13T00:08:20Z,17,package-lock.json
1372,the-labo/the,handlebars,276a24e16e0d74c884595b79dbdd6393323cc801,,4.7.3,4.7.3,4.7.3,4.7.1,4.1.2,2020-02-19 22:15:20+09:00,2020-02-05T05:11:05.763Z,2020-02-05T05:11:05.763Z,2020-01-13T00:08:29Z,18,package-lock.json
1373,the-labo/the,handlebars,276a24e16e0d74c884595b79dbdd6393323cc801,,4.7.3,4.7.3,4.7.3,4.7.3,4.1.2,2020-02-19 22:15:20+09:00,2020-02-05T05:11:05.763Z,2020-02-05T05:11:05.763Z,2020-02-07T07:10:46Z,20,package-lock.json
1374,the-labo/the,handlebars,276a24e16e0d74c884595b79dbdd6393323cc801,,4.7.3,4.7.3,4.7.3,4.7.3,4.1.2,2020-02-19 22:15:20+09:00,2020-02-05T05:11:05.763Z,2020-02-05T05:11:05.763Z,2020-02-07T07:10:59Z,21,package-lock.json
1375,the-labo/the,acorn,ce6314aeede4bbdf023d80e1f2fd9cea83ec3be2,,6.4.1,7.2.0,7.2.0,6.4.1,6.4.0,2020-05-10 15:21:18+09:00,2020-05-09T07:04:41.348Z,2020-05-09T07:04:41.348Z,2020-03-14T14:41:11Z,23,package-lock.json
1376,thm-projects/arsnova-flashcards,lodash.merge,c0f0fc6d67d455ff04641812a420d18046650e3e,,4.6.2,4.6.2,4.6.2,4.6.2,4.6.1,2021-02-22 19:06:42+01:00,2019-07-10T00:19:41.667Z,2019-07-10T00:19:41.667Z,2020-02-07T11:13:03Z,1,package-lock.json
1377,thm-projects/arsnova-flashcards,extend,c0f0fc6d67d455ff04641812a420d18046650e3e,,3.0.2,3.0.2,3.0.2,3.0.2,3.0.1,2021-02-22 19:06:42+01:00,2018-07-19T20:28:11.447Z,2018-07-19T20:28:11.447Z,2020-02-07T11:13:03Z,2,package-lock.json
1378,thm-projects/arsnova-flashcards,lodash.mergewith,c0f0fc6d67d455ff04641812a420d18046650e3e,,4.6.2,4.6.2,4.6.2,4.6.2,4.6.1,2021-02-22 19:06:42+01:00,2019-07-10T00:20:07.639Z,2019-07-10T00:20:07.639Z,2020-02-07T11:13:05Z,3,package-lock.json
1379,thm-projects/arsnova-flashcards,mixin-deep,c0f0fc6d67d455ff04641812a420d18046650e3e,,1.3.2,2.0.1,2.0.1,1.3.2,1.3.1,2021-02-22 19:06:42+01:00,2019-06-19T17:47:14.541Z,2019-06-19T17:47:14.541Z,2020-02-07T11:13:06Z,4,package-lock.json
1380,thomaspark/bootswatch,jquery,2a3e1c5ff57f200164d123ae0bfeeb32b0045a20,^3.5.1,3.5.1,3.5.1,3.5.1,3.5.0,3.4.1,2020-05-13 21:11:40-04:00,2020-05-04T22:50:08.819Z,2020-05-04T22:50:08.819Z,2020-04-30T06:20:11Z,961,package-lock.json
1381,thoughtworks/tramchester,acorn,eb84d2718feabf6466e70138c908dc81f0a469e3,,6.4.1,7.1.1,7.1.1,6.4.1,6.3.0,2020-03-30 17:05:43+01:00,2020-03-01T12:39:27.836Z,2020-03-01T12:39:27.836Z,2020-03-30T15:33:32Z,32,package-lock.json
1382,tidepool-org/blip,mixin-deep,0feafde7c15a5a418371d975e580160a2929e73b,,1.3.2,2.0.1,2.0.1,1.3.2,1.3.1,2020-02-03 11:41:58-05:00,2019-06-19T17:47:14.541Z,2019-06-19T17:47:14.541Z,2019-11-06T22:16:49Z,631,yarn.lock
1383,tidepool-org/blip,js-yaml,0feafde7c15a5a418371d975e580160a2929e73b,,3.13.1,3.13.1,3.13.1,3.13.1,3.12.0,2020-02-03 11:41:58-05:00,2019-04-05T16:15:22.531Z,2019-04-05T16:15:22.531Z,2019-11-06T22:16:51Z,632,yarn.lock
1384,tidepool-org/blip,eslint-utils,0feafde7c15a5a418371d975e580160a2929e73b,,1.4.3,2.0.0,2.0.0,1.4.3,1.3.1,2020-02-03 11:41:58-05:00,2019-12-26T09:03:45.070Z,2019-12-26T09:03:45.070Z,2019-11-06T22:16:51Z,633,yarn.lock
1385,tidepool-org/blip,fstream,0feafde7c15a5a418371d975e580160a2929e73b,,1.0.12,1.0.12,1.0.12,1.0.12,1.0.11,2020-02-03 11:41:58-05:00,2019-05-15T00:38:18.821Z,2019-05-15T00:38:18.821Z,2019-11-06T22:16:52Z,634,yarn.lock
