repository,package,ghsa,fix_commit,dep_file_fix_version,lock_file_fix_version,latest_version,latest_stable_version,pr_version,vulnerable_version,fix_date,latest_version_date,latest_stable_version_date,pr_date,pr_number,lock_file_type
testing-library/user-event,npm,GHSA-x8qc-rrcw-4r46,dee49037645ac269fec573b9dd4a8c1893f0293c,,6.13.4,6.13.4,6.13.4,6.13.4,6.11.2,2019-12-18 10:28:31+01:00,2019-12-11T19:05:32.138Z,2019-12-11T19:05:32.138Z,2019-12-13T18:35:22Z,194,package-lock.json
testing-library/user-event,npm,GHSA-4328-8hgf-7wjr,dee49037645ac269fec573b9dd4a8c1893f0293c,,6.13.4,6.13.4,6.13.4,6.13.4,6.11.2,2019-12-18 10:28:31+01:00,2019-12-11T19:05:32.138Z,2019-12-11T19:05:32.138Z,2019-12-13T18:35:22Z,194,package-lock.json
testing-library/user-event,handlebars,GHSA-w457-6q6x-cgp9,90aca0a189516cb8ee382581f71c1fe97511bf55,,,4.7.6,4.7.6,4.1.2,4.1.1,2020-05-20 16:16:14-06:00,2020-04-03T17:59:55.566Z,2020-04-03T17:59:55.566Z,2019-06-05T16:57:00Z,124,package-lock.json
testing-library/user-event,handlebars,GHSA-w457-6q6x-cgp9,90aca0a189516cb8ee382581f71c1fe97511bf55,,,4.7.6,4.7.6,4.5.3,4.1.2,2020-05-20 16:16:14-06:00,2020-04-03T17:59:55.566Z,2020-04-03T17:59:55.566Z,2019-12-28T03:01:48Z,204,package-lock.json
testing-library/user-event,handlebars,GHSA-w457-6q6x-cgp9,90aca0a189516cb8ee382581f71c1fe97511bf55,,,4.7.6,4.7.6,4.7.3,4.1.2,2020-05-20 16:16:14-06:00,2020-04-03T17:59:55.566Z,2020-04-03T17:59:55.566Z,2020-02-17T10:12:36Z,220,package-lock.json
testing-library/user-event,acorn,GHSA-6chw-6frg-f759,90aca0a189516cb8ee382581f71c1fe97511bf55,,7.2.0,7.2.0,7.2.0,5.7.4,5.7.3,2020-05-20 16:16:14-06:00,2020-05-09T07:04:41.348Z,2020-05-09T07:04:41.348Z,2020-03-14T06:02:55Z,234,package-lock.json
thabz/Kalliope,handlebars,GHSA-w457-6q6x-cgp9,c5e91e0d76c9a823c068600693c87e442fda04ac,,4.7.3,4.7.3,4.7.3,4.5.3,4.1.2,2020-02-06 16:22:33+01:00,2020-02-05T05:11:05.763Z,2020-02-05T05:11:05.763Z,2019-12-28T03:15:20Z,812,package-lock.json
the-labo/the,lodash,GHSA-jf85-cpcp-j695,09a7276fbbbce6ae02bbe4f749cbcec627070aa7,,4.17.11,4.17.15,4.17.15,4.17.15,4.17.11,2020-02-10 00:02:38+09:00,2019-07-19T02:28:46.584Z,2019-07-19T02:28:46.584Z,2019-10-24T06:16:49Z,8,package-lock.json
the-labo/the,lodash,GHSA-jf85-cpcp-j695,09a7276fbbbce6ae02bbe4f749cbcec627070aa7,,4.17.11,4.17.15,4.17.15,4.17.15,4.17.11,2020-02-10 00:02:38+09:00,2019-07-19T02:28:46.584Z,2019-07-19T02:28:46.584Z,2019-10-26T00:47:33Z,10,package-lock.json
the-labo/the,lodash,GHSA-jf85-cpcp-j695,09a7276fbbbce6ae02bbe4f749cbcec627070aa7,,4.17.11,4.17.15,4.17.15,4.17.15,4.17.11,2020-02-10 00:02:38+09:00,2019-07-19T02:28:46.584Z,2019-07-19T02:28:46.584Z,2020-02-07T07:10:35Z,19,package-lock.json
the-labo/the,handlebars,GHSA-w457-6q6x-cgp9,09a7276fbbbce6ae02bbe4f749cbcec627070aa7,,4.1.2,4.7.3,4.7.3,4.5.3,4.1.2,2020-02-10 00:02:38+09:00,2020-02-05T05:11:05.763Z,2020-02-05T05:11:05.763Z,2019-12-27T08:31:57Z,13,package-lock.json
the-labo/the,handlebars,GHSA-w457-6q6x-cgp9,09a7276fbbbce6ae02bbe4f749cbcec627070aa7,,4.1.2,4.7.3,4.7.3,4.5.3,4.1.2,2020-02-10 00:02:38+09:00,2020-02-05T05:11:05.763Z,2020-02-05T05:11:05.763Z,2019-12-27T08:32:02Z,14,package-lock.json
the-labo/the,handlebars,GHSA-w457-6q6x-cgp9,09a7276fbbbce6ae02bbe4f749cbcec627070aa7,,4.1.2,4.7.3,4.7.3,4.5.3,4.1.2,2020-02-10 00:02:38+09:00,2020-02-05T05:11:05.763Z,2020-02-05T05:11:05.763Z,2019-12-27T08:32:08Z,15,package-lock.json
the-labo/the,handlebars,GHSA-w457-6q6x-cgp9,09a7276fbbbce6ae02bbe4f749cbcec627070aa7,,4.1.2,4.7.3,4.7.3,4.7.1,4.1.2,2020-02-10 00:02:38+09:00,2020-02-05T05:11:05.763Z,2020-02-05T05:11:05.763Z,2020-01-13T00:08:20Z,17,package-lock.json
the-labo/the,handlebars,GHSA-w457-6q6x-cgp9,09a7276fbbbce6ae02bbe4f749cbcec627070aa7,,4.1.2,4.7.3,4.7.3,4.7.1,4.1.2,2020-02-10 00:02:38+09:00,2020-02-05T05:11:05.763Z,2020-02-05T05:11:05.763Z,2020-01-13T00:08:29Z,18,package-lock.json
the-labo/the,handlebars,GHSA-w457-6q6x-cgp9,09a7276fbbbce6ae02bbe4f749cbcec627070aa7,,4.1.2,4.7.3,4.7.3,4.7.3,4.1.2,2020-02-10 00:02:38+09:00,2020-02-05T05:11:05.763Z,2020-02-05T05:11:05.763Z,2020-02-07T07:10:46Z,20,package-lock.json
the-labo/the,handlebars,GHSA-w457-6q6x-cgp9,09a7276fbbbce6ae02bbe4f749cbcec627070aa7,,4.1.2,4.7.3,4.7.3,4.7.3,4.1.2,2020-02-10 00:02:38+09:00,2020-02-05T05:11:05.763Z,2020-02-05T05:11:05.763Z,2020-02-07T07:10:59Z,21,package-lock.json
the-labo/the,handlebars,GHSA-w457-6q6x-cgp9,276a24e16e0d74c884595b79dbdd6393323cc801,,4.7.3,4.7.3,4.7.3,4.5.3,4.1.2,2020-02-19 22:15:20+09:00,2020-02-05T05:11:05.763Z,2020-02-05T05:11:05.763Z,2019-12-27T08:31:57Z,13,package-lock.json
the-labo/the,handlebars,GHSA-w457-6q6x-cgp9,276a24e16e0d74c884595b79dbdd6393323cc801,,4.7.3,4.7.3,4.7.3,4.5.3,4.1.2,2020-02-19 22:15:20+09:00,2020-02-05T05:11:05.763Z,2020-02-05T05:11:05.763Z,2019-12-27T08:32:02Z,14,package-lock.json
the-labo/the,handlebars,GHSA-w457-6q6x-cgp9,276a24e16e0d74c884595b79dbdd6393323cc801,,4.7.3,4.7.3,4.7.3,4.5.3,4.1.2,2020-02-19 22:15:20+09:00,2020-02-05T05:11:05.763Z,2020-02-05T05:11:05.763Z,2019-12-27T08:32:08Z,15,package-lock.json
the-labo/the,handlebars,GHSA-w457-6q6x-cgp9,276a24e16e0d74c884595b79dbdd6393323cc801,,4.7.3,4.7.3,4.7.3,4.7.1,4.1.2,2020-02-19 22:15:20+09:00,2020-02-05T05:11:05.763Z,2020-02-05T05:11:05.763Z,2020-01-13T00:08:20Z,17,package-lock.json
the-labo/the,handlebars,GHSA-w457-6q6x-cgp9,276a24e16e0d74c884595b79dbdd6393323cc801,,4.7.3,4.7.3,4.7.3,4.7.1,4.1.2,2020-02-19 22:15:20+09:00,2020-02-05T05:11:05.763Z,2020-02-05T05:11:05.763Z,2020-01-13T00:08:29Z,18,package-lock.json
the-labo/the,handlebars,GHSA-w457-6q6x-cgp9,276a24e16e0d74c884595b79dbdd6393323cc801,,4.7.3,4.7.3,4.7.3,4.7.3,4.1.2,2020-02-19 22:15:20+09:00,2020-02-05T05:11:05.763Z,2020-02-05T05:11:05.763Z,2020-02-07T07:10:46Z,20,package-lock.json
the-labo/the,handlebars,GHSA-w457-6q6x-cgp9,276a24e16e0d74c884595b79dbdd6393323cc801,,4.7.3,4.7.3,4.7.3,4.7.3,4.1.2,2020-02-19 22:15:20+09:00,2020-02-05T05:11:05.763Z,2020-02-05T05:11:05.763Z,2020-02-07T07:10:59Z,21,package-lock.json
the-labo/the,acorn,GHSA-6chw-6frg-f759,ce6314aeede4bbdf023d80e1f2fd9cea83ec3be2,,6.4.1,7.2.0,7.2.0,6.4.1,6.4.0,2020-05-10 15:21:18+09:00,2020-05-09T07:04:41.348Z,2020-05-09T07:04:41.348Z,2020-03-14T14:41:11Z,23,package-lock.json
thm-projects/arsnova-flashcards,lodash.merge,GHSA-jf85-cpcp-j695,c0f0fc6d67d455ff04641812a420d18046650e3e,,4.6.2,4.6.2,4.6.2,4.6.2,4.6.1,2021-02-22 19:06:42+01:00,2019-07-10T00:19:41.667Z,2019-07-10T00:19:41.667Z,2020-02-07T11:13:03Z,1,package-lock.json
thm-projects/arsnova-flashcards,extend,GHSA-qrmc-fj45-qfc2,c0f0fc6d67d455ff04641812a420d18046650e3e,,3.0.2,3.0.2,3.0.2,3.0.2,3.0.1,2021-02-22 19:06:42+01:00,2018-07-19T20:28:11.447Z,2018-07-19T20:28:11.447Z,2020-02-07T11:13:03Z,2,package-lock.json
thm-projects/arsnova-flashcards,lodash.mergewith,GHSA-jf85-cpcp-j695,c0f0fc6d67d455ff04641812a420d18046650e3e,,4.6.2,4.6.2,4.6.2,4.6.2,4.6.1,2021-02-22 19:06:42+01:00,2019-07-10T00:20:07.639Z,2019-07-10T00:20:07.639Z,2020-02-07T11:13:05Z,3,package-lock.json
thm-projects/arsnova-flashcards,mixin-deep,GHSA-fhjf-83wg-r2j9,c0f0fc6d67d455ff04641812a420d18046650e3e,,1.3.2,2.0.1,2.0.1,1.3.2,1.3.1,2021-02-22 19:06:42+01:00,2019-06-19T17:47:14.541Z,2019-06-19T17:47:14.541Z,2020-02-07T11:13:06Z,4,package-lock.json
thomaspark/bootswatch,jquery,GHSA-jpcq-cgw6-v4j6,2a3e1c5ff57f200164d123ae0bfeeb32b0045a20,^3.5.1,3.5.1,3.5.1,3.5.1,3.5.0,3.4.1,2020-05-13 21:11:40-04:00,2020-05-04T22:50:08.819Z,2020-05-04T22:50:08.819Z,2020-04-30T06:20:11Z,961,package-lock.json
thomaspark/bootswatch,jquery,GHSA-gxr4-xjj5-5px2,2a3e1c5ff57f200164d123ae0bfeeb32b0045a20,^3.5.1,3.5.1,3.5.1,3.5.1,3.5.0,3.4.1,2020-05-13 21:11:40-04:00,2020-05-04T22:50:08.819Z,2020-05-04T22:50:08.819Z,2020-04-30T06:20:11Z,961,package-lock.json
thoughtworks/tramchester,acorn,GHSA-6chw-6frg-f759,eb84d2718feabf6466e70138c908dc81f0a469e3,,6.4.1,7.1.1,7.1.1,6.4.1,6.3.0,2020-03-30 17:05:43+01:00,2020-03-01T12:39:27.836Z,2020-03-01T12:39:27.836Z,2020-03-30T15:33:32Z,32,package-lock.json
tidepool-org/blip,mixin-deep,GHSA-fhjf-83wg-r2j9,0feafde7c15a5a418371d975e580160a2929e73b,,1.3.2,2.0.1,2.0.1,1.3.2,1.3.1,2020-02-03 11:41:58-05:00,2019-06-19T17:47:14.541Z,2019-06-19T17:47:14.541Z,2019-11-06T22:16:49Z,631,yarn.lock
tidepool-org/blip,js-yaml,GHSA-2pr6-76vf-7546,0feafde7c15a5a418371d975e580160a2929e73b,,3.13.1,3.13.1,3.13.1,3.13.1,3.12.0,2020-02-03 11:41:58-05:00,2019-04-05T16:15:22.531Z,2019-04-05T16:15:22.531Z,2019-11-06T22:16:51Z,632,yarn.lock
tidepool-org/blip,js-yaml,GHSA-8j8c-7jfh-h6hx,0feafde7c15a5a418371d975e580160a2929e73b,,3.13.1,3.13.1,3.13.1,3.13.1,3.12.0,2020-02-03 11:41:58-05:00,2019-04-05T16:15:22.531Z,2019-04-05T16:15:22.531Z,2019-11-06T22:16:51Z,632,yarn.lock
tidepool-org/blip,eslint-utils,GHSA-3gx7-xhv7-5mx3,0feafde7c15a5a418371d975e580160a2929e73b,,1.4.3,2.0.0,2.0.0,1.4.3,1.3.1,2020-02-03 11:41:58-05:00,2019-12-26T09:03:45.070Z,2019-12-26T09:03:45.070Z,2019-11-06T22:16:51Z,633,yarn.lock
tidepool-org/blip,fstream,GHSA-xf7w-r453-m56c,0feafde7c15a5a418371d975e580160a2929e73b,,1.0.12,1.0.12,1.0.12,1.0.12,1.0.11,2020-02-03 11:41:58-05:00,2019-05-15T00:38:18.821Z,2019-05-15T00:38:18.821Z,2019-11-06T22:16:52Z,634,yarn.lock
tidepool-org/blip,handlebars,GHSA-w457-6q6x-cgp9,0feafde7c15a5a418371d975e580160a2929e73b,,4.7.2,4.7.2,4.7.2,4.5.3,4.0.12,2020-02-03 11:41:58-05:00,2020-01-13T20:53:39.828Z,2020-01-13T20:53:39.828Z,2019-12-28T00:06:49Z,640,yarn.lock
tidepool-org/blip,handlebars,GHSA-w457-6q6x-cgp9,0feafde7c15a5a418371d975e580160a2929e73b,,4.7.2,4.7.2,4.7.2,4.7.0,4.0.12,2020-02-03 11:41:58-05:00,2020-01-13T20:53:39.828Z,2020-01-13T20:53:39.828Z,2020-01-10T18:57:45Z,643,yarn.lock
tidepool-org/blip,handlebars,GHSA-w457-6q6x-cgp9,0feafde7c15a5a418371d975e580160a2929e73b,,4.7.2,4.7.2,4.7.2,4.7.3,4.0.12,2020-02-03 11:41:58-05:00,2020-01-13T20:53:39.828Z,2020-01-13T20:53:39.828Z,2020-02-19T18:29:29Z,656,yarn.lock
tidepool-org/blip,handlebars,GHSA-q42p-pg8m-cqh6,0feafde7c15a5a418371d975e580160a2929e73b,,4.7.2,4.7.2,4.7.2,4.5.3,4.0.12,2020-02-03 11:41:58-05:00,2020-01-13T20:53:39.828Z,2020-01-13T20:53:39.828Z,2019-12-28T00:06:49Z,640,yarn.lock
tidepool-org/blip,handlebars,GHSA-q42p-pg8m-cqh6,0feafde7c15a5a418371d975e580160a2929e73b,,4.7.2,4.7.2,4.7.2,4.7.0,4.0.12,2020-02-03 11:41:58-05:00,2020-01-13T20:53:39.828Z,2020-01-13T20:53:39.828Z,2020-01-10T18:57:45Z,643,yarn.lock
tidepool-org/blip,handlebars,GHSA-q42p-pg8m-cqh6,0feafde7c15a5a418371d975e580160a2929e73b,,4.7.2,4.7.2,4.7.2,4.7.3,4.0.12,2020-02-03 11:41:58-05:00,2020-01-13T20:53:39.828Z,2020-01-13T20:53:39.828Z,2020-02-19T18:29:29Z,656,yarn.lock
tillhub/schemas,lodash.template,GHSA-jf85-cpcp-j695,47cc70883b58010231eb3e2801bd1782d92b473b,,4.5.0,4.5.0,4.5.0,4.5.0,4.4.0,2020-08-24 15:30:08+02:00,2019-07-10T05:08:24.821Z,2019-07-10T05:08:24.821Z,2019-09-09T08:35:43Z,205,package-lock.json
tillhub/schemas,axios,GHSA-42xw-2xvc-qx8m,85b41c6930ae97093cc6a954560c14880d247c96,,0.18.1,0.19.1,0.19.1,0.18.1,0.18.0,2020-01-13 15:09:42+01:00,2020-01-07T17:23:39.782Z,2020-01-07T17:23:39.782Z,2019-09-09T08:35:44Z,208,package-lock.json
tillhub/schemas,lodash.merge,GHSA-jf85-cpcp-j695,85b41c6930ae97093cc6a954560c14880d247c96,,4.6.2,4.6.2,4.6.2,4.6.2,4.6.1,2020-01-13 15:09:42+01:00,2019-07-10T00:19:41.667Z,2019-07-10T00:19:41.667Z,2019-09-09T08:35:47Z,210,package-lock.json
tillhub/schemas,js-yaml,GHSA-8j8c-7jfh-h6hx,34aa8e325434a9b62398a7f5b11f443b52614a8a,,3.14.0,4.0.0,4.0.0,3.13.1,3.12.0,2021-03-03 17:00:22+01:00,2021-01-03T13:51:18.695Z,2021-01-03T13:51:18.695Z,2019-09-09T08:35:48Z,211,package-lock.json
tillhub/schemas,js-yaml,GHSA-2pr6-76vf-7546,34aa8e325434a9b62398a7f5b11f443b52614a8a,,3.14.0,4.0.0,4.0.0,3.13.1,3.12.0,2021-03-03 17:00:22+01:00,2021-01-03T13:51:18.695Z,2021-01-03T13:51:18.695Z,2019-09-09T08:35:48Z,211,package-lock.json
tillhub/schemas,morgan,GHSA-gwg9-rgvj-4h5j,85b41c6930ae97093cc6a954560c14880d247c96,,1.9.1,1.9.1,1.9.1,1.9.1,1.9.0,2020-01-13 15:09:42+01:00,2018-09-11T01:12:35.037Z,2018-09-11T01:12:35.037Z,2019-09-09T08:35:49Z,213,package-lock.json
tillhub/schemas,npm,GHSA-x8qc-rrcw-4r46,34aa8e325434a9b62398a7f5b11f443b52614a8a,,6.14.11,7.6.0,7.6.0,6.13.4,6.4.0,2021-03-03 17:00:22+01:00,2021-02-25T18:35:19.654Z,2021-02-25T18:35:19.654Z,2019-12-13T19:42:24Z,316,package-lock.json
tillhub/schemas,npm,GHSA-x8qc-rrcw-4r46,34aa8e325434a9b62398a7f5b11f443b52614a8a,,6.14.11,7.6.0,7.6.0,6.13.7,6.4.0,2021-03-03 17:00:22+01:00,2021-02-25T18:35:19.654Z,2021-02-25T18:35:19.654Z,2020-02-09T22:29:49Z,341,package-lock.json
tillhub/schemas,npm,GHSA-m6cx-g6qm-p2cx,34aa8e325434a9b62398a7f5b11f443b52614a8a,,6.14.11,7.6.0,7.6.0,6.13.4,6.4.0,2021-03-03 17:00:22+01:00,2021-02-25T18:35:19.654Z,2021-02-25T18:35:19.654Z,2019-12-13T19:42:24Z,316,package-lock.json
tillhub/schemas,npm,GHSA-m6cx-g6qm-p2cx,34aa8e325434a9b62398a7f5b11f443b52614a8a,,6.14.11,7.6.0,7.6.0,6.13.7,6.4.0,2021-03-03 17:00:22+01:00,2021-02-25T18:35:19.654Z,2021-02-25T18:35:19.654Z,2020-02-09T22:29:49Z,341,package-lock.json
tillhub/schemas,npm,GHSA-4328-8hgf-7wjr,34aa8e325434a9b62398a7f5b11f443b52614a8a,,6.14.11,7.6.0,7.6.0,6.13.4,6.4.0,2021-03-03 17:00:22+01:00,2021-02-25T18:35:19.654Z,2021-02-25T18:35:19.654Z,2019-12-13T19:42:24Z,316,package-lock.json
tillhub/schemas,npm,GHSA-4328-8hgf-7wjr,34aa8e325434a9b62398a7f5b11f443b52614a8a,,6.14.11,7.6.0,7.6.0,6.13.7,6.4.0,2021-03-03 17:00:22+01:00,2021-02-25T18:35:19.654Z,2021-02-25T18:35:19.654Z,2020-02-09T22:29:49Z,341,package-lock.json
tillhub/schemas,codecov,GHSA-5q88-cjfq-g2mh,47cc70883b58010231eb3e2801bd1782d92b473b,^3.7.2,3.7.2,4.0.0-0,4.0.0-0,3.6.5,3.0.4,2020-08-24 15:30:08+02:00,2017-12-05T13:42:57.631Z,2017-12-05T13:42:57.631Z,2020-02-19T17:57:22Z,347,package-lock.json
tillhub/schemas,acorn,GHSA-6chw-6frg-f759,34aa8e325434a9b62398a7f5b11f443b52614a8a,,6.4.2,8.0.5,8.0.5,5.7.4,5.7.1,2021-03-03 17:00:22+01:00,2021-01-25T07:40:16.696Z,2021-01-25T07:40:16.696Z,2020-03-15T07:33:52Z,352,package-lock.json
tinode/tinode-js,acorn,GHSA-6chw-6frg-f759,1021538dc0b5556da99c783160a623abf45638c7,,7.1.1,7.1.1,7.1.1,5.7.4,5.7.3,2020-03-14 08:49:51+03:00,2020-03-01T12:39:27.836Z,2020-03-01T12:39:27.836Z,2020-03-13T23:08:55Z,31,package-lock.json
tinode/webapp,acorn,GHSA-6chw-6frg-f759,475e5eb3e739bf666599ad21854be1b6f975bc7d,,6.4.1,7.1.1,7.1.1,6.4.1,6.4.0,2020-03-14 09:09:27+03:00,2020-03-01T12:39:27.836Z,2020-03-01T12:39:27.836Z,2020-03-13T23:31:19Z,45,package-lock.json
topcoder-platform/community-app,serialize-javascript,GHSA-h9rv-jmmf-4pgx,0437b681647fbeb47929324759fa81304b3b473d,^2.1.1,2.1.2,3.0.0,3.0.0,2.1.1,1.9.1,2020-04-17 13:25:45+03:00,2020-02-16T13:39:50.439Z,2020-02-16T13:39:50.439Z,2019-12-05T18:46:26Z,3493,package-lock.json
tulios/kafkajs,lodash,GHSA-4xc9-xhrj-v574,32af477b4a95c635ae8c8475db7d94370449cbf7,,4.17.15,4.17.15,4.17.15,4.17.15,4.17.4,2019-07-23 10:41:31+02:00,2019-07-19T02:28:46.584Z,2019-07-19T02:28:46.584Z,2019-07-20T13:14:34Z,438,yarn.lock
tulios/kafkajs,lodash,GHSA-fvqr-27wr-82fm,32af477b4a95c635ae8c8475db7d94370449cbf7,,4.17.15,4.17.15,4.17.15,4.17.15,4.17.4,2019-07-23 10:41:31+02:00,2019-07-19T02:28:46.584Z,2019-07-19T02:28:46.584Z,2019-07-20T13:14:34Z,438,yarn.lock
tulios/kafkajs,lodash,GHSA-jf85-cpcp-j695,32af477b4a95c635ae8c8475db7d94370449cbf7,,4.17.15,4.17.15,4.17.15,4.17.15,4.17.4,2019-07-23 10:41:31+02:00,2019-07-19T02:28:46.584Z,2019-07-19T02:28:46.584Z,2019-07-20T13:14:34Z,438,yarn.lock
tulios/kafkajs,lodash,GHSA-x5rq-j2xg-h7qm,32af477b4a95c635ae8c8475db7d94370449cbf7,,4.17.15,4.17.15,4.17.15,4.17.15,4.17.4,2019-07-23 10:41:31+02:00,2019-07-19T02:28:46.584Z,2019-07-19T02:28:46.584Z,2019-07-20T13:14:34Z,438,yarn.lock
twigjs/twig.js,acorn,GHSA-6chw-6frg-f759,ed5dbda7a91f9edd96031f51acbf8f232f580725,,6.4.2,8.0.4,8.0.4,6.4.1,6.4.0,2020-11-05 17:37:21-05:00,2020-10-05T06:18:32.011Z,2020-10-05T06:18:32.011Z,2020-03-13T22:08:17Z,732,package-lock.json
uc-cdis/gen3-qa,eslint-utils,GHSA-3gx7-xhv7-5mx3,a2ca3d89466c3292d6f8218d9dcfbac51fefe11e,,1.4.3,1.4.3,1.4.3,1.4.2,1.3.1,2019-10-25 16:38:03-05:00,2019-10-20T12:52:13.144Z,2019-10-20T12:52:13.144Z,2019-08-27T07:21:40Z,166,package-lock.json
uc-cdis/gen3-qa,eslint-utils,GHSA-3gx7-xhv7-5mx3,a2ca3d89466c3292d6f8218d9dcfbac51fefe11e,,1.4.3,1.4.3,1.4.3,1.4.3,1.3.1,2019-10-25 16:38:03-05:00,2019-10-20T12:52:13.144Z,2019-10-20T12:52:13.144Z,2019-10-24T19:25:50Z,176,package-lock.json
uc-cdis/gen3-qa,acorn,GHSA-6chw-6frg-f759,29d94c5bee8d78b3129350d62cae3cd1dadaca22,,7.1.1,7.1.1,7.1.1,6.4.1,6.4.0,2020-03-13 16:34:40-05:00,2020-03-01T12:39:27.836Z,2020-03-01T12:39:27.836Z,2020-03-13T22:10:04Z,261,package-lock.json
ucfopen/Obojobo,connect-pg-simple,GHSA-xqh8-5j36-4556,eb30fa6259359bca6a6048c22a0c99fd4063ac6c,,6.0.1,6.0.1,6.0.1,6.0.1,3.1.2,2019-10-02 20:25:36-04:00,2019-08-21T21:23:38.805Z,2019-08-21T21:23:38.805Z,2019-08-26T17:03:12Z,957,yarn.lock
ucfopen/Obojobo,acorn,GHSA-6chw-6frg-f759,ecc7a3b2f5c0e12e19a4521e454efd88ef27dbd0,,6.4.1,7.1.1,7.1.1,5.7.4,5.7.3,2020-05-04 16:25:41-04:00,2020-03-01T12:39:27.836Z,2020-03-01T12:39:27.836Z,2020-04-05T08:16:36Z,1246,yarn.lock
ucfopen/Obojobo,minimist,GHSA-vh95-rmgr-6w4m,103419735400b77eafef5ebcdd533ac07a8553a7,,1.2.5,1.2.5,1.2.5,1.2.3,1.2.0,2020-05-23 17:38:31-04:00,2020-03-12T22:16:19.463Z,2020-03-12T22:16:19.463Z,2020-04-05T08:50:09Z,1247,yarn.lock
unchainedshop/unchained,handlebars,GHSA-w457-6q6x-cgp9,7f92b207813ddf95fa3ce4245824e2e1f392fe87,,,4.7.3,4.7.3,4.5.3,4.1.2,2020-02-06 22:17:16+01:00,2020-02-05T05:11:05.763Z,2020-02-05T05:11:05.763Z,2019-12-28T10:10:42Z,126,package-lock.json
uwcirg/tb-mobile-app,merge,GHSA-f9cm-qmx5-m98h,a344ad02e2f425bc973b6273973a09f8f66643ca,,1.2.1,1.2.1,1.2.1,1.2.1,1.2.0,2019-10-08 11:41:20-04:00,2018-10-27T17:35:18.430Z,2018-10-27T17:35:18.430Z,2019-10-07T20:01:35Z,159,yarn.lock
uwcirg/tb-mobile-app,mixin-deep,GHSA-fhjf-83wg-r2j9,a344ad02e2f425bc973b6273973a09f8f66643ca,,1.3.2,2.0.1,2.0.1,1.3.2,1.3.1,2019-10-08 11:41:20-04:00,2019-06-19T17:47:14.541Z,2019-06-19T17:47:14.541Z,2019-10-07T20:01:37Z,160,yarn.lock
uwcirg/tb-mobile-app,handlebars,GHSA-q42p-pg8m-cqh6,a344ad02e2f425bc973b6273973a09f8f66643ca,,4.4.2,4.4.2,4.4.2,4.4.2,4.0.12,2019-10-08 11:41:20-04:00,2019-10-02T20:47:43.239Z,2019-10-02T20:47:43.239Z,2019-10-07T20:01:40Z,161,yarn.lock
uwcirg/tb-mobile-app,lodash.template,GHSA-jf85-cpcp-j695,a344ad02e2f425bc973b6273973a09f8f66643ca,,4.5.0,4.5.0,4.5.0,4.5.0,4.4.0,2019-10-08 11:41:20-04:00,2019-07-10T05:08:24.821Z,2019-07-10T05:08:24.821Z,2019-10-07T20:01:41Z,162,yarn.lock
uwcirg/tb-mobile-app,mongoose,GHSA-8687-vv9j-hgph,22404ea565c8beb99617d1ca86cb402cc4e11d2a,,,5.7.12,5.7.12,5.7.5,5.4.13,2019-11-27 10:30:13-05:00,2019-11-19T23:16:57.145Z,2019-11-19T23:16:57.145Z,2019-11-05T21:31:16Z,163,package-lock.json
valueflows/vf-graphql,mixin-deep,GHSA-fhjf-83wg-r2j9,c70805b17ee7dd559d566366d7379e67cf55ec5,,,2.0.1,2.0.1,1.3.2,1.3.1,2020-07-21 16:56:43+10:00,2019-06-19T17:47:14.541Z,2019-06-19T17:47:14.541Z,2019-10-29T23:42:36Z,57,
valueflows/vf-graphql,lodash,GHSA-jf85-cpcp-j695,c70805b17ee7dd559d566366d7379e67cf55ec5,,,4.17.19,4.17.19,4.17.15,4.17.11,2020-07-21 16:56:43+10:00,2020-07-08T17:14:40.866Z,2020-07-08T17:14:40.866Z,2019-10-29T23:42:39Z,58,
vanda/vam-fractal,handlebars,GHSA-q42p-pg8m-cqh6,60ee7ef0ccba02eaf2328a515a7008963e50dfaa,,4.1.2,4.1.2,4.1.2,4.1.2,4.0.11,2019-08-01 15:07:15+01:00,2019-04-13T14:20:03.504Z,2019-04-13T14:20:03.504Z,2019-06-05T19:12:30Z,37,package-lock.json
vanda/vam-fractal,handlebars,GHSA-q42p-pg8m-cqh6,60ee7ef0ccba02eaf2328a515a7008963e50dfaa,,4.1.2,4.1.2,4.1.2,4.5.3,4.1.2,2019-08-01 15:07:15+01:00,2019-04-13T14:20:03.504Z,2019-04-13T14:20:03.504Z,2019-12-27T00:44:15Z,52,package-lock.json
vanda/vam-fractal,is-my-json-valid,GHSA-f522-ffg8-j8r6,233c1de04c1a708f647a977848f3857323ba903c,,2.20.0,2.20.0,2.20.0,2.20.0,2.16.0,2020-03-20 14:04:37+00:00,2019-05-07T12:08:32.058Z,2019-05-07T12:08:32.058Z,2019-06-12T18:49:31Z,38,package-lock.json
vanda/vam-fractal,stringstream,GHSA-mf6x-7mm4-x2g7,233c1de04c1a708f647a977848f3857323ba903c,,0.0.6,1.0.0,1.0.0,0.0.6,0.0.5,2020-03-20 14:04:37+00:00,2018-08-23T19:33:10.411Z,2018-08-23T19:33:10.411Z,2019-06-20T23:58:15Z,40,package-lock.json
vanda/vam-fractal,lodash.merge,GHSA-jf85-cpcp-j695,233c1de04c1a708f647a977848f3857323ba903c,,4.6.2,4.6.2,4.6.2,4.6.2,4.6.0,2020-03-20 14:04:37+00:00,2019-07-10T00:19:41.667Z,2019-07-10T00:19:41.667Z,2019-07-10T20:37:28Z,41,package-lock.json
