ghsa_id,type,severity,published_at,github_reviewed_at,cvss_score,package,vulnerable_version_range,first_patched_version
GHSA-g9r4-xpmj-mj65,reviewed,high,2020-09-04 15:06:03,2020-08-31 18:55:01,,handlebars,< 3.0.8,3.0.8
GHSA-g9r4-xpmj-mj65,reviewed,high,2020-09-04 15:06:03,2020-08-31 18:55:01,,handlebars,">= 4.0.0, < 4.5.3",4.5.3
GHSA-q2c6-c6pm-g3gh,reviewed,high,2020-09-04 15:07:04,2020-08-31 18:55:01,,handlebars,< 3.0.8,3.0.8
GHSA-q2c6-c6pm-g3gh,reviewed,high,2020-09-04 15:07:04,2020-08-31 18:55:01,,handlebars,">= 4.0.0, < 4.5.3",4.5.3
GHSA-g7h8-p22m-2rvx,reviewed,high,2020-09-04 15:08:05,2020-08-31 18:55:02,,flat-wrap,>= 0.0.0,
GHSA-6fh5-8wq8-w3wr,reviewed,high,2020-09-04 15:09:06,2020-08-31 18:55:02,,unflatten,>= 0.0.0,
GHSA-wx77-rp39-c6vg,reviewed,low,2020-09-04 15:11:00,2020-08-31 18:55:02,,markdown,>= 0.0.0,
GHSA-q9wr-gcjc-hq52,reviewed,high,2020-09-04 15:12:01,2020-08-31 18:55:02,,reggae,>= 0.0.0,
GHSA-ch82-gqh6-9xj9,reviewed,high,2020-09-04 15:13:02,2020-08-31 18:55:03,,get-setter,>= 0.0.0,
GHSA-9qrg-h9g8-c65q,reviewed,high,2020-09-04 15:14:03,2020-08-31 18:55:03,,deep-setter,>= 0.0.0,
GHSA-8j49-49jq-vwcq,reviewed,high,2020-09-04 15:15:03,2020-08-31 18:55:03,,getsetdeep,>= 0.0.0,
GHSA-qccf-q7p4-3q3j,reviewed,high,2020-09-04 15:16:04,2020-08-31 18:55:03,,safe-object2,>= 0.0.0,
GHSA-83pq-466j-fc6j,reviewed,high,2020-09-04 15:17:05,2020-08-31 18:55:03,,sahmat,>= 0.0.0,
GHSA-9gxr-rhx6-4jgv,reviewed,medium,2020-09-04 15:18:06,2020-08-31 18:55:04,,notevil,< 1.3.3,1.3.3
GHSA-5p98-wpc9-g498,reviewed,high,2020-09-04 15:21:03,2020-08-31 18:55:04,,html-pdf-chrome,< 0.6.1,0.6.1
GHSA-mmqv-m45h-q2hp,reviewed,critical,2020-09-04 15:22:04,2020-08-31 18:55:04,,localeval,">= 0.0.0, < 15.3.0",15.3.0
GHSA-c5xm-m64m-f2vq,reviewed,critical,2020-09-04 15:23:05,2020-08-31 18:55:05,9.80,cxct,>= 0.0.0,
GHSA-54xj-q58h-9x57,reviewed,critical,2020-09-04 15:24:06,2020-08-31 18:55:05,9.80,iobroker.admin,< 3.6.12,3.6.12
GHSA-hg79-j56m-fxgv,reviewed,high,2020-09-04 15:26:00,2020-08-31 18:55:05,,react,">= 0.0.1, < 0.14.0",0.14.0
GHSA-qp6m-jqfr-2f7v,reviewed,critical,2020-09-04 15:27:01,2020-08-31 18:55:06,9.10,babel-laoder,>= 0.0.0,
GHSA-vvfh-mvjv-w38q,reviewed,critical,2020-09-04 15:28:02,2020-08-31 18:55:06,9.10,babel-loadre,>= 0.0.0,
GHSA-9cph-cqqh-36pw,reviewed,critical,2020-09-04 15:29:03,2020-08-31 18:55:06,9.10,babel-loqder,>= 0.0.0,
GHSA-2jm5-2cqf-6vw9,reviewed,critical,2020-09-04 15:30:03,2020-08-31 18:56:00,9.10,baes-x,>= 0.0.0,
GHSA-2fwq-wx47-hm6x,reviewed,critical,2020-09-04 15:31:04,2020-08-31 18:56:00,9.10,bcion,>= 0.0.0,
GHSA-7j93-5m2h-rvjx,reviewed,critical,2020-09-04 15:32:05,2020-08-31 18:56:01,9.10,bconi,>= 0.0.0,
GHSA-xrrg-wfwc-c7r3,reviewed,critical,2020-09-04 15:33:05,2020-08-31 18:56:01,9.10,bictoin-ops,>= 0.0.0,
GHSA-jqvv-r4w3-8f7w,reviewed,critical,2020-09-04 15:35:00,2020-08-31 18:56:01,9.10,bictoind-rpc,>= 0.0.0,
GHSA-hwh3-fhf6-73x9,reviewed,critical,2020-09-04 15:36:01,2020-08-31 18:56:01,9.10,bictoinjs-lib,>= 0.0.0,
GHSA-wch2-46wj-6x5j,reviewed,critical,2020-09-04 15:37:02,2020-08-31 18:56:02,9.10,bip30,>= 0.0.0,
GHSA-f8vf-6hwg-hw55,reviewed,critical,2020-09-04 15:38:02,2020-08-31 18:56:02,9.10,bictore-lib,>= 0.0.0,
GHSA-85q4-v37c-wfpc,reviewed,critical,2020-09-04 15:39:03,2020-08-31 18:56:02,9.10,bitcion-ops,>= 0.0.0,
GHSA-qmgf-fp85-55gr,reviewed,critical,2020-09-04 15:40:03,2020-08-31 18:56:02,9.10,bitcionjs,>= 0.0.0,
GHSA-p4mf-4qvh-w8g5,reviewed,critical,2020-09-04 15:41:04,2020-08-31 18:56:03,9.10,bitcionjslib,>= 0.0.0,
GHSA-37vc-gwvp-6cgv,reviewed,critical,2020-09-04 15:42:05,2020-08-31 18:56:03,9.10,bitcoijns-lib,>= 0.0.0,
GHSA-rwmv-c7v8-v9vf,reviewed,critical,2020-09-04 16:36:05,2020-08-31 18:56:03,9.10,bitcoimd-rpc,>= 0.0.0,
GHSA-rv6q-p3x7-43fx,reviewed,critical,2020-09-04 16:37:05,2020-08-31 18:56:03,9.10,bitcoimjs-lib,>= 0.0.0,
GHSA-v8g7-9qv2-j865,reviewed,critical,2020-09-04 16:38:06,2020-08-31 18:56:03,9.10,bitcoin-osp,>= 0.0.0,
GHSA-8hqw-qp6r-vqcm,reviewed,critical,2020-09-04 16:40:00,2020-08-31 18:56:04,9.10,bitcoin-sweep,>= 0.0.0,
GHSA-629c-j867-3v45,reviewed,critical,2020-09-04 16:41:00,2020-08-31 18:56:04,9.10,bitcoisnj-lib,>= 0.0.0,
GHSA-9298-m7jf-55h2,reviewed,critical,2020-09-04 16:42:01,2020-08-31 18:56:04,9.10,bitconid-rpc,>= 0.0.0,
GHSA-w9hw-v97w-g5f5,reviewed,critical,2020-09-04 16:43:01,2020-08-31 18:56:04,9.10,bitconi-ops,>= 0.0.0,
GHSA-74hh-4rcv-pp27,reviewed,critical,2020-09-04 16:44:02,2020-08-31 18:56:05,9.10,bitconijs-lib,>= 0.0.0,
GHSA-4m3p-x2hp-2pgx,reviewed,critical,2020-09-04 16:45:02,2020-08-31 18:56:05,9.10,bitcroe-lib,>= 0.0.0,
GHSA-8gc6-65mm-xr6r,reviewed,critical,2020-09-04 16:46:03,2020-08-31 18:56:05,9.10,bp66,>= 0.0.0,
GHSA-762c-v946-pf25,reviewed,critical,2020-09-04 16:47:03,2020-08-31 18:56:05,9.10,bpi39,>= 0.0.0,
GHSA-7xc4-793x-25jp,reviewed,critical,2020-09-04 16:48:04,2020-08-31 18:56:06,9.10,bpi66,>= 0.0.0,
GHSA-3cpj-mj3q-82wr,reviewed,critical,2020-09-04 16:49:04,2020-08-31 18:57:00,9.10,bs58chek,>= 0.0.0,
GHSA-97mp-9g5c-6c93,reviewed,critical,2020-09-04 16:50:05,2020-08-31 18:56:06,9.10,bs58chcek,>= 0.0.0,
GHSA-4hq8-v42x-9wx3,reviewed,critical,2020-09-04 16:51:05,2020-08-31 18:57:01,9.10,bs85check,>= 0.0.0,
GHSA-g53w-52xc-2j85,reviewed,medium,2020-09-04 16:52:06,2020-08-31 18:58:04,6.50,react,">= 0.4.0, < 0.4.2",0.4.2
GHSA-g53w-52xc-2j85,reviewed,medium,2020-09-04 16:52:06,2020-08-31 18:58:04,6.50,react,">= 0.5.0, < 0.5.2",0.5.2
GHSA-9p2w-rmx4-9mw7,reviewed,high,2020-09-04 16:54:00,2020-08-31 18:58:05,,strapi,<= 3.0.0-beta.17.7,3.0.0-beta.17.8
GHSA-hrpp-f84w-xhfg,reviewed,medium,2020-09-04 16:55:01,2020-08-31 18:58:05,5.30,vue-moment,< 4.1.0,4.1.0
GHSA-gqf6-75v8-vr26,reviewed,low,2020-09-04 16:56:01,2020-08-31 18:58:06,,bin-links,< 1.1.5,1.1.5
GHSA-884p-74jh-xrg2,reviewed,high,2020-09-04 16:57:02,2020-08-31 18:59:01,,tree-kill,< 1.2.2,1.2.2
GHSA-533p-g2hq-qr26,reviewed,high,2020-09-04 17:16:04,2020-08-31 18:59:01,,treekill,>= 0.0.0,
GHSA-2mj8-pj3j-h362,reviewed,low,2020-09-04 17:17:04,2020-08-31 18:59:01,,bin-links,< 1.1.5,1.1.5
GHSA-v45m-2wcp-gg98,reviewed,low,2020-09-04 17:18:04,2020-08-31 18:59:02,,bin-links,< 1.1.6,1.1.6
GHSA-cfwc-xjfp-44jg,reviewed,critical,2020-09-04 17:19:05,2020-08-31 18:59:02,,gnuplot,>= 0.0.0,
GHSA-65xx-c85x-wg76,reviewed,critical,2020-09-04 17:20:05,2020-08-31 18:59:03,,plotter,>= 0.0.0,
GHSA-whv6-rj84-2vh2,reviewed,high,2020-09-04 17:21:06,2020-08-31 18:59:03,,nextcloud-vue-collections,< 0.4.2,0.4.2
GHSA-v6c5-hwqg-3x5q,reviewed,critical,2020-09-04 17:23:00,2020-08-31 18:59:03,,passport-cognito,>= 0.0.0,
GHSA-xf64-2f9p-6pqq,reviewed,low,2020-09-04 17:24:01,2020-08-31 18:59:03,,type-graphql,< 0.17.6,0.17.6
GHSA-r4m5-47cq-6qg8,reviewed,high,2020-09-04 17:25:01,2020-08-31 18:59:03,,ftp-srv,>= 0.0.0,
GHSA-7r9x-hr76-jr96,reviewed,critical,2020-09-04 17:26:02,2020-08-31 18:59:04,,giting,>= 0.0.0,
GHSA-97mg-3cr6-3x4c,reviewed,critical,2020-09-04 17:27:02,2020-08-31 18:59:04,,mongodb-query-parser,< 2.0.0,2.0.0
GHSA-25v4-mcx4-hh35,reviewed,high,2020-09-04 17:28:03,2020-08-31 18:59:04,,atlasboard-atlassian-package,>= 0.0.0,
GHSA-v66p-w7qx-wv98,reviewed,critical,2020-09-04 17:29:03,2020-08-31 18:59:04,,express-laravel-passport,>= 0.0.0,
GHSA-7wgh-5q4q-6wx5,reviewed,critical,2020-09-04 17:30:04,2020-08-31 18:59:05,,1337qq-js,>= 0.0.0,
GHSA-qcff-ffx3-m25c,reviewed,critical,2020-09-04 17:31:04,2020-08-31 18:59:06,,meta-git,>= 0.0.0,
GHSA-49mg-94fc-2fx6,reviewed,critical,2020-09-04 17:32:05,2020-08-31 19:00:00,,npm-git-publish,>= 0.0.0,
GHSA-2ggq-vfcp-gwhj,reviewed,medium,2020-09-04 17:33:05,2020-08-31 19:00:00,6.50,@hapi/boom,< 0.3.8,0.3.8
GHSA-q643-w9jp-q2qg,reviewed,high,2020-09-04 17:34:06,2020-08-31 19:00:01,,parsel,>= 0.0.0,
GHSA-wqgx-4q47-j2w5,reviewed,critical,2020-09-04 17:36:00,2020-08-31 19:00:01,,parsel,>= 0.0.0,
GHSA-vjvw-wcmw-pr26,reviewed,critical,2020-09-04 17:37:01,2020-08-31 19:00:01,,parsel,>= 0.0.0,
GHSA-4r97-78gf-q24v,reviewed,high,2020-09-04 17:53:03,2020-08-31 19:00:01,,klona,< 1.1.1,1.1.1
GHSA-rjvj-673q-4hfw,reviewed,critical,2020-09-04 17:54:03,2020-08-31 19:00:02,,traceroute,>= 0.0.0,
GHSA-5ff8-jcf9-fw62,reviewed,high,2020-09-04 17:55:04,2020-08-31 19:00:02,,markdown-it-katex,>= 0.0.0,
GHSA-22h7-7wwg-qmgg,reviewed,low,2020-09-04 17:56:04,2020-08-31 19:00:02,,@hapi/hoek,">= 8.3.2, < 8.5.1",8.5.1
GHSA-22h7-7wwg-qmgg,reviewed,low,2020-09-04 17:56:04,2020-08-31 19:00:02,,@hapi/hoek,">= 9.0.0, < 9.0.3",9.0.3
GHSA-c6pw-q7f2-97hv,reviewed,critical,2020-09-04 17:57:04,2020-08-31 19:00:02,9.80,cordova-plugin-inappbrowser,< 3.1.0,3.1.0
GHSA-rhc3-76jw-4f2x,reviewed,high,2020-09-04 17:58:05,2020-08-31 19:00:04,,@commercial/ammo,< 2.1.1,2.1.1
GHSA-6x33-pw7p-hmpq,reviewed,high,2020-09-04 17:59:05,2020-08-31 19:01:01,,http-proxy,< 1.18.1,1.18.1
GHSA-p9pc-299p-vxgp,reviewed,medium,2020-09-04 18:00:05,2020-08-31 19:01:03,5.30,yargs-parser,">= 6.0.0, < 13.1.2",13.1.2
GHSA-p9pc-299p-vxgp,reviewed,medium,2020-09-04 18:00:05,2020-08-31 19:01:03,5.30,yargs-parser,">= 14.0.0, < 15.0.1",15.0.1
GHSA-p9pc-299p-vxgp,reviewed,medium,2020-09-04 18:00:05,2020-08-31 19:01:03,5.30,yargs-parser,<= 5.0.0,5.0.1
GHSA-p9pc-299p-vxgp,reviewed,medium,2020-09-04 18:00:05,2020-08-31 19:01:03,5.30,yargs-parser,">= 16.0.0, < 18.1.1",18.1.1
GHSA-m2mx-rfpw-jghv,reviewed,high,2020-09-04 18:01:06,2020-08-31 19:01:06,7.80,kerberos,< 1.0.0,1.0.0
GHSA-qvjc-g5vr-mfgr,reviewed,high,2020-09-04 18:03:00,2020-08-31 19:02:00,7.50,papaparse,< 5.2.0,5.2.0
GHSA-5vj8-3v2h-h38v,reviewed,high,2020-09-04 18:04:01,2020-08-31 19:02:05,,next,">= 0.9.9, < 5.1.0",5.1.0
GHSA-vpgc-7h78-gx8f,reviewed,low,2020-09-04 18:05:01,2020-09-04 16:24:04,,personnummer,< 3.1.0,3.1.0
GHSA-x44x-r84w-8v67,reviewed,medium,2020-09-09 18:45:06,2020-09-09 18:42:04,6.50,lemonldap-ng-handler,< 0.5.2,0.5.2
GHSA-w7rc-rwvf-8q5r,reviewed,low,2020-09-10 17:46:02,2020-09-10 17:44:01,2.60,node-fetch,< 2.6.1,2.6.1
GHSA-w7rc-rwvf-8q5r,reviewed,low,2020-09-10 17:46:02,2020-09-10 17:44:01,2.60,node-fetch,">= 3.0.0-beta.1, <= 3.0.0-beta.8",3.0.0-beta.9
GHSA-x44x-r84w-8v67,reviewed,medium,2020-09-09 18:45:06,2020-09-09 18:42:04,6.50,lemonldap-ng-handler,< 0.5.2,0.5.2
GHSA-vpgc-7h78-gx8f,reviewed,low,2020-09-04 18:05:01,2020-09-04 16:24:04,,personnummer,< 3.1.0,3.1.0
GHSA-5vj8-3v2h-h38v,reviewed,high,2020-09-04 18:04:01,2020-08-31 19:02:05,,next,">= 0.9.9, < 5.1.0",5.1.0
GHSA-qvjc-g5vr-mfgr,reviewed,high,2020-09-04 18:03:00,2020-08-31 19:02:00,7.50,papaparse,< 5.2.0,5.2.0
GHSA-m2mx-rfpw-jghv,reviewed,high,2020-09-04 18:01:06,2020-08-31 19:01:06,7.80,kerberos,< 1.0.0,1.0.0
GHSA-p9pc-299p-vxgp,reviewed,medium,2020-09-04 18:00:05,2020-08-31 19:01:03,5.30,yargs-parser,">= 6.0.0, < 13.1.2",13.1.2
GHSA-p9pc-299p-vxgp,reviewed,medium,2020-09-04 18:00:05,2020-08-31 19:01:03,5.30,yargs-parser,">= 14.0.0, < 15.0.1",15.0.1
GHSA-p9pc-299p-vxgp,reviewed,medium,2020-09-04 18:00:05,2020-08-31 19:01:03,5.30,yargs-parser,<= 5.0.0,5.0.1
GHSA-p9pc-299p-vxgp,reviewed,medium,2020-09-04 18:00:05,2020-08-31 19:01:03,5.30,yargs-parser,">= 16.0.0, < 18.1.1",18.1.1
GHSA-6x33-pw7p-hmpq,reviewed,high,2020-09-04 17:59:05,2020-08-31 19:01:01,,http-proxy,< 1.18.1,1.18.1
GHSA-rhc3-76jw-4f2x,reviewed,high,2020-09-04 17:58:05,2020-08-31 19:00:04,,@commercial/ammo,< 2.1.1,2.1.1
GHSA-c6pw-q7f2-97hv,reviewed,critical,2020-09-04 17:57:04,2020-08-31 19:00:02,9.80,cordova-plugin-inappbrowser,< 3.1.0,3.1.0
GHSA-22h7-7wwg-qmgg,reviewed,low,2020-09-04 17:56:04,2020-08-31 19:00:02,,@hapi/hoek,">= 8.3.2, < 8.5.1",8.5.1
GHSA-22h7-7wwg-qmgg,reviewed,low,2020-09-04 17:56:04,2020-08-31 19:00:02,,@hapi/hoek,">= 9.0.0, < 9.0.3",9.0.3
GHSA-5ff8-jcf9-fw62,reviewed,high,2020-09-04 17:55:04,2020-08-31 19:00:02,,markdown-it-katex,>= 0.0.0,
GHSA-rjvj-673q-4hfw,reviewed,critical,2020-09-04 17:54:03,2020-08-31 19:00:02,,traceroute,>= 0.0.0,
GHSA-4r97-78gf-q24v,reviewed,high,2020-09-04 17:53:03,2020-08-31 19:00:01,,klona,< 1.1.1,1.1.1
GHSA-vjvw-wcmw-pr26,reviewed,critical,2020-09-04 17:37:01,2020-08-31 19:00:01,,parsel,>= 0.0.0,
GHSA-wqgx-4q47-j2w5,reviewed,critical,2020-09-04 17:36:00,2020-08-31 19:00:01,,parsel,>= 0.0.0,
GHSA-q643-w9jp-q2qg,reviewed,high,2020-09-04 17:34:06,2020-08-31 19:00:01,,parsel,>= 0.0.0,
GHSA-2ggq-vfcp-gwhj,reviewed,medium,2020-09-04 17:33:05,2020-08-31 19:00:00,6.50,@hapi/boom,< 0.3.8,0.3.8
GHSA-49mg-94fc-2fx6,reviewed,critical,2020-09-04 17:32:05,2020-08-31 19:00:00,,npm-git-publish,>= 0.0.0,
GHSA-qcff-ffx3-m25c,reviewed,critical,2020-09-04 17:31:04,2020-08-31 18:59:06,,meta-git,>= 0.0.0,
GHSA-7wgh-5q4q-6wx5,reviewed,critical,2020-09-04 17:30:04,2020-08-31 18:59:05,,1337qq-js,>= 0.0.0,
GHSA-v66p-w7qx-wv98,reviewed,critical,2020-09-04 17:29:03,2020-08-31 18:59:04,,express-laravel-passport,>= 0.0.0,
GHSA-25v4-mcx4-hh35,reviewed,high,2020-09-04 17:28:03,2020-08-31 18:59:04,,atlasboard-atlassian-package,>= 0.0.0,
GHSA-97mg-3cr6-3x4c,reviewed,critical,2020-09-04 17:27:02,2020-08-31 18:59:04,,mongodb-query-parser,< 2.0.0,2.0.0
GHSA-7r9x-hr76-jr96,reviewed,critical,2020-09-04 17:26:02,2020-08-31 18:59:04,,giting,>= 0.0.0,
GHSA-r4m5-47cq-6qg8,reviewed,high,2020-09-04 17:25:01,2020-08-31 18:59:03,,ftp-srv,>= 0.0.0,
GHSA-xf64-2f9p-6pqq,reviewed,low,2020-09-04 17:24:01,2020-08-31 18:59:03,,type-graphql,< 0.17.6,0.17.6
GHSA-v6c5-hwqg-3x5q,reviewed,critical,2020-09-04 17:23:00,2020-08-31 18:59:03,,passport-cognito,>= 0.0.0,
GHSA-whv6-rj84-2vh2,reviewed,high,2020-09-04 17:21:06,2020-08-31 18:59:03,,nextcloud-vue-collections,< 0.4.2,0.4.2
GHSA-65xx-c85x-wg76,reviewed,critical,2020-09-04 17:20:05,2020-08-31 18:59:03,,plotter,>= 0.0.0,
GHSA-cfwc-xjfp-44jg,reviewed,critical,2020-09-04 17:19:05,2020-08-31 18:59:02,,gnuplot,>= 0.0.0,
GHSA-v45m-2wcp-gg98,reviewed,low,2020-09-04 17:18:04,2020-08-31 18:59:02,,bin-links,< 1.1.6,1.1.6
GHSA-2mj8-pj3j-h362,reviewed,low,2020-09-04 17:17:04,2020-08-31 18:59:01,,bin-links,< 1.1.5,1.1.5
GHSA-533p-g2hq-qr26,reviewed,high,2020-09-04 17:16:04,2020-08-31 18:59:01,,treekill,>= 0.0.0,
GHSA-884p-74jh-xrg2,reviewed,high,2020-09-04 16:57:02,2020-08-31 18:59:01,,tree-kill,< 1.2.2,1.2.2
GHSA-gqf6-75v8-vr26,reviewed,low,2020-09-04 16:56:01,2020-08-31 18:58:06,,bin-links,< 1.1.5,1.1.5
GHSA-hrpp-f84w-xhfg,reviewed,medium,2020-09-04 16:55:01,2020-08-31 18:58:05,5.30,vue-moment,< 4.1.0,4.1.0
GHSA-9p2w-rmx4-9mw7,reviewed,high,2020-09-04 16:54:00,2020-08-31 18:58:05,,strapi,<= 3.0.0-beta.17.7,3.0.0-beta.17.8
GHSA-g53w-52xc-2j85,reviewed,medium,2020-09-04 16:52:06,2020-08-31 18:58:04,6.50,react,">= 0.4.0, < 0.4.2",0.4.2
GHSA-g53w-52xc-2j85,reviewed,medium,2020-09-04 16:52:06,2020-08-31 18:58:04,6.50,react,">= 0.5.0, < 0.5.2",0.5.2
GHSA-4hq8-v42x-9wx3,reviewed,critical,2020-09-04 16:51:05,2020-08-31 18:57:01,9.10,bs85check,>= 0.0.0,
GHSA-97mp-9g5c-6c93,reviewed,critical,2020-09-04 16:50:05,2020-08-31 18:56:06,9.10,bs58chcek,>= 0.0.0,
GHSA-3cpj-mj3q-82wr,reviewed,critical,2020-09-04 16:49:04,2020-08-31 18:57:00,9.10,bs58chek,>= 0.0.0,
GHSA-7xc4-793x-25jp,reviewed,critical,2020-09-04 16:48:04,2020-08-31 18:56:06,9.10,bpi66,>= 0.0.0,
GHSA-762c-v946-pf25,reviewed,critical,2020-09-04 16:47:03,2020-08-31 18:56:05,9.10,bpi39,>= 0.0.0,
GHSA-8gc6-65mm-xr6r,reviewed,critical,2020-09-04 16:46:03,2020-08-31 18:56:05,9.10,bp66,>= 0.0.0,
GHSA-4m3p-x2hp-2pgx,reviewed,critical,2020-09-04 16:45:02,2020-08-31 18:56:05,9.10,bitcroe-lib,>= 0.0.0,
GHSA-74hh-4rcv-pp27,reviewed,critical,2020-09-04 16:44:02,2020-08-31 18:56:05,9.10,bitconijs-lib,>= 0.0.0,
GHSA-w9hw-v97w-g5f5,reviewed,critical,2020-09-04 16:43:01,2020-08-31 18:56:04,9.10,bitconi-ops,>= 0.0.0,
GHSA-9298-m7jf-55h2,reviewed,critical,2020-09-04 16:42:01,2020-08-31 18:56:04,9.10,bitconid-rpc,>= 0.0.0,
GHSA-629c-j867-3v45,reviewed,critical,2020-09-04 16:41:00,2020-08-31 18:56:04,9.10,bitcoisnj-lib,>= 0.0.0,
GHSA-8hqw-qp6r-vqcm,reviewed,critical,2020-09-04 16:40:00,2020-08-31 18:56:04,9.10,bitcoin-sweep,>= 0.0.0,
GHSA-v8g7-9qv2-j865,reviewed,critical,2020-09-04 16:38:06,2020-08-31 18:56:03,9.10,bitcoin-osp,>= 0.0.0,
GHSA-rv6q-p3x7-43fx,reviewed,critical,2020-09-04 16:37:05,2020-08-31 18:56:03,9.10,bitcoimjs-lib,>= 0.0.0,
GHSA-rwmv-c7v8-v9vf,reviewed,critical,2020-09-04 16:36:05,2020-08-31 18:56:03,9.10,bitcoimd-rpc,>= 0.0.0,
GHSA-37vc-gwvp-6cgv,reviewed,critical,2020-09-04 15:42:05,2020-08-31 18:56:03,9.10,bitcoijns-lib,>= 0.0.0,
GHSA-p4mf-4qvh-w8g5,reviewed,critical,2020-09-04 15:41:04,2020-08-31 18:56:03,9.10,bitcionjslib,>= 0.0.0,
GHSA-qmgf-fp85-55gr,reviewed,critical,2020-09-04 15:40:03,2020-08-31 18:56:02,9.10,bitcionjs,>= 0.0.0,
GHSA-85q4-v37c-wfpc,reviewed,critical,2020-09-04 15:39:03,2020-08-31 18:56:02,9.10,bitcion-ops,>= 0.0.0,
GHSA-f8vf-6hwg-hw55,reviewed,critical,2020-09-04 15:38:02,2020-08-31 18:56:02,9.10,bictore-lib,>= 0.0.0,
GHSA-wch2-46wj-6x5j,reviewed,critical,2020-09-04 15:37:02,2020-08-31 18:56:02,9.10,bip30,>= 0.0.0,
GHSA-hwh3-fhf6-73x9,reviewed,critical,2020-09-04 15:36:01,2020-08-31 18:56:01,9.10,bictoinjs-lib,>= 0.0.0,
GHSA-jqvv-r4w3-8f7w,reviewed,critical,2020-09-04 15:35:00,2020-08-31 18:56:01,9.10,bictoind-rpc,>= 0.0.0,
GHSA-xrrg-wfwc-c7r3,reviewed,critical,2020-09-04 15:33:05,2020-08-31 18:56:01,9.10,bictoin-ops,>= 0.0.0,
GHSA-7j93-5m2h-rvjx,reviewed,critical,2020-09-04 15:32:05,2020-08-31 18:56:01,9.10,bconi,>= 0.0.0,
GHSA-2fwq-wx47-hm6x,reviewed,critical,2020-09-04 15:31:04,2020-08-31 18:56:00,9.10,bcion,>= 0.0.0,
GHSA-2jm5-2cqf-6vw9,reviewed,critical,2020-09-04 15:30:03,2020-08-31 18:56:00,9.10,baes-x,>= 0.0.0,
GHSA-9cph-cqqh-36pw,reviewed,critical,2020-09-04 15:29:03,2020-08-31 18:55:06,9.10,babel-loqder,>= 0.0.0,
GHSA-vvfh-mvjv-w38q,reviewed,critical,2020-09-04 15:28:02,2020-08-31 18:55:06,9.10,babel-loadre,>= 0.0.0,
GHSA-qp6m-jqfr-2f7v,reviewed,critical,2020-09-04 15:27:01,2020-08-31 18:55:06,9.10,babel-laoder,>= 0.0.0,
GHSA-hg79-j56m-fxgv,reviewed,high,2020-09-04 15:26:00,2020-08-31 18:55:05,,react,">= 0.0.1, < 0.14.0",0.14.0
GHSA-54xj-q58h-9x57,reviewed,critical,2020-09-04 15:24:06,2020-08-31 18:55:05,9.80,iobroker.admin,< 3.6.12,3.6.12
GHSA-c5xm-m64m-f2vq,reviewed,critical,2020-09-04 15:23:05,2020-08-31 18:55:05,9.80,cxct,>= 0.0.0,
GHSA-mmqv-m45h-q2hp,reviewed,critical,2020-09-04 15:22:04,2020-08-31 18:55:04,,localeval,">= 0.0.0, < 15.3.0",15.3.0
GHSA-5p98-wpc9-g498,reviewed,high,2020-09-04 15:21:03,2020-08-31 18:55:04,,html-pdf-chrome,< 0.6.1,0.6.1
GHSA-9gxr-rhx6-4jgv,reviewed,medium,2020-09-04 15:18:06,2020-08-31 18:55:04,,notevil,< 1.3.3,1.3.3
GHSA-83pq-466j-fc6j,reviewed,high,2020-09-04 15:17:05,2020-08-31 18:55:03,,sahmat,>= 0.0.0,
GHSA-qccf-q7p4-3q3j,reviewed,high,2020-09-04 15:16:04,2020-08-31 18:55:03,,safe-object2,>= 0.0.0,
GHSA-8j49-49jq-vwcq,reviewed,high,2020-09-04 15:15:03,2020-08-31 18:55:03,,getsetdeep,>= 0.0.0,
GHSA-9qrg-h9g8-c65q,reviewed,high,2020-09-04 15:14:03,2020-08-31 18:55:03,,deep-setter,>= 0.0.0,
GHSA-ch82-gqh6-9xj9,reviewed,high,2020-09-04 15:13:02,2020-08-31 18:55:03,,get-setter,>= 0.0.0,
GHSA-q9wr-gcjc-hq52,reviewed,high,2020-09-04 15:12:01,2020-08-31 18:55:02,,reggae,>= 0.0.0,
GHSA-wx77-rp39-c6vg,reviewed,low,2020-09-04 15:11:00,2020-08-31 18:55:02,,markdown,>= 0.0.0,
GHSA-6fh5-8wq8-w3wr,reviewed,high,2020-09-04 15:09:06,2020-08-31 18:55:02,,unflatten,>= 0.0.0,
GHSA-g7h8-p22m-2rvx,reviewed,high,2020-09-04 15:08:05,2020-08-31 18:55:02,,flat-wrap,>= 0.0.0,
GHSA-q2c6-c6pm-g3gh,reviewed,high,2020-09-04 15:07:04,2020-08-31 18:55:01,,handlebars,< 3.0.8,3.0.8
GHSA-q2c6-c6pm-g3gh,reviewed,high,2020-09-04 15:07:04,2020-08-31 18:55:01,,handlebars,">= 4.0.0, < 4.5.3",4.5.3
GHSA-g9r4-xpmj-mj65,reviewed,high,2020-09-04 15:06:03,2020-08-31 18:55:01,,handlebars,< 3.0.8,3.0.8
GHSA-g9r4-xpmj-mj65,reviewed,high,2020-09-04 15:06:03,2020-08-31 18:55:01,,handlebars,">= 4.0.0, < 4.5.3",4.5.3
GHSA-49c6-3wr4-8jr4,reviewed,critical,2020-09-04 15:05:03,2020-08-31 18:55:01,9.80,malicious-npm-package,>= 0.0.0,
