,repository,package,ghsa,fix_commit,fix_commit_parent,date,committer_date,source,dep_file_fix,lockfile_fix,dep_file_inspired,lockfile_inspired,inspired,fix_time
417,aws-amplify/community,handlebars,GHSA-w457-6q6x-cgp9,b78df6cf183c94fc2afcefa870e28dad0b8019e5,ba0a655326137393d55e91a84c9b4269f2af2fcd,2020-04-03T17:12:25-07:00,2020-04-03T17:12:25-07:00,SOFTWARE_HERITAGE,0,0,0,0,0,
418,azu/ecmascript-proposals-json,stringstream,GHSA-mf6x-7mm4-x2g7,30a3d7795cf59236a7dce238d68dc0bf693b6e12,568bb6f8bfc965bcd949bfa270b8064655e369e4,2020-11-21 10:52:10+09:00,2020-11-21 10:52:10+09:00,GITHUB,0,0,0,0,0,
419,azu/ecmascript-proposals-json,sshpk,GHSA-2m39-62fm-q8r3,30a3d7795cf59236a7dce238d68dc0bf693b6e12,568bb6f8bfc965bcd949bfa270b8064655e369e4,2020-11-21 10:52:10+09:00,2020-11-21 10:52:10+09:00,GITHUB,0,1,0,0,0,"399,19"
420,azu/ecmascript-proposals-json,hoek,GHSA-jp4x-w63m-7wgm,30a3d7795cf59236a7dce238d68dc0bf693b6e12,568bb6f8bfc965bcd949bfa270b8064655e369e4,2020-11-21 10:52:10+09:00,2020-11-21 10:52:10+09:00,GITHUB,0,0,0,0,0,
421,b2wads/grimorio-ui,webpack-bundle-analyzer,GHSA-pgr8-jg6h-8gw6,ed113cff4730a228882111fc288d843372a6dc97,870ed8dc9e1d33c5ae5be9ce3cca4b2bd66485f9,2019-10-10 17:09:00-03:00,2019-10-10 17:09:00-03:00,GITHUB,1,1,1,1,1,"0,0"
422,b2wads/grimorio-ui,handlebars,GHSA-w457-6q6x-cgp9,8e27c08d2629f23e401f5ac7438025f17f20b29e,5b43a86706092c9a5818b15257ab00cc05e5c102,2020-01-22 15:51:10-03:00,2020-01-22 15:51:10-03:00,GITHUB,0,0,0,0,0,
423,baukh789/GridManager,codecov,GHSA-5q88-cjfq-g2mh,1cde7009cca2ac177d0d8f5ca2455c0848f41642,abb509dbd118212ab3b684ac4ae840c8a171125f,2020-08-25 17:43:51+08:00,2020-08-25 17:43:51+08:00,GITHUB,1,1,0,0,0,"187,16"
424,baukh789/GridManager,acorn,GHSA-6chw-6frg-f759,2333e91817796b56cda169ed8cff7fbf5713b752,8c0b9aecd68b718014e4286397c94a97a592793c,2020-08-02 20:27:14+08:00,2020-08-02 20:27:14+08:00,GITHUB,0,1,0,1,1,"118,9"
425,bchiang7/v4,acorn,GHSA-6chw-6frg-f759,9e45e2ebfc564f55c0289f2768c8bcd401bfe368,daff7d0eaf4d3c4c458b4fc52b7db05a22ae9250,2020-04-08 21:26:22-04:00,2020-04-08 21:26:22-04:00,GITHUB,0,0,0,0,0,
426,beakerbrowser/beaker,knex,GHSA-58v4-qwx5-7f59,5c873705003c346d020eba0929bf7fbad4e7f427,96a03ab9d9de5c947efd7cdeb1a5f79af3a796e6,2020-08-05 23:53:10-05:00,2020-08-05 23:53:10-05:00,GITHUB,0,0,0,0,0,
427,beaverbuilder/assistant,acorn,GHSA-6chw-6frg-f759,38caffab47df37373176974d420138b7355203b0,7c4b671f48015b1c6a9c9d4dbbbd54bc018004cc,2020-06-24 17:00:13-05:00,2020-06-24 17:00:13-05:00,GITHUB,0,1,0,0,0,"102,21"
428,bids-standard/bids-validator,acorn,GHSA-6chw-6frg-f759,2b3479bb4d7794e3d11df8eb264550130536a998,91143b9f76cd11138709f6b924b5c4bd9b4936ce,2020-08-10 21:59:28+02:00,2020-08-10 21:59:28+02:00,GITHUB,0,0,0,0,0,
429,binary-com/binary-static,lodash-es,GHSA-jf85-cpcp-j695,6300947fa72991f37dc391b661924008a3fc0196,bb83d50be07563806c92a44eecb5d8ce3cbe409e,2019-09-12 16:08:06+08:00,2019-09-12 16:08:06+08:00,GITHUB,0,1,0,0,0,"0,1"
430,binary-com/binary-static,jquery,GHSA-gxr4-xjj5-5px2,504e0c083d9ecb78e681303d44363bf914552e0c,04e4a2f71876a6b53a13135300fe17d27fb9a51f,2020-05-11 00:48:26+04:30,2020-05-11 00:48:26+04:30,GITHUB,1,1,0,0,0,"10,19"
431,binary-com/binary-static,jquery,GHSA-jpcq-cgw6-v4j6,504e0c083d9ecb78e681303d44363bf914552e0c,04e4a2f71876a6b53a13135300fe17d27fb9a51f,2020-05-11 00:48:26+04:30,2020-05-11 00:48:26+04:30,GITHUB,1,1,0,0,0,"10,19"
432,bitpay/bitcore,lodash.mergewith,GHSA-jf85-cpcp-j695,565555ca670467d1aa21bf15baf7edf0cc96cd8f,4ab2e2369672886164a78bb4d5d90b65ea7b6370,2020-03-13 14:46:21-04:00,2020-03-13 14:46:21-04:00,GITHUB,0,0,0,0,0,
433,biud436/MV,acorn,GHSA-6chw-6frg-f759,2ea9ec84769066eb9d17a390280cda3b807a2ac0,d27a09ba13a2283b65e033ced0eeb076cf836502,2020-04-18 12:52:14+09:00,2020-04-18 12:52:14+09:00,GITHUB,0,0,0,0,0,
434,biud436/MV,acorn,GHSA-6chw-6frg-f759,2ea9ec84769066eb9d17a390280cda3b807a2ac0,d27a09ba13a2283b65e033ced0eeb076cf836502,2020-04-18 12:52:14+09:00,2020-04-18 12:52:14+09:00,GITHUB,0,0,0,0,0,
435,botfront/rasa-webchat,handlebars,GHSA-w457-6q6x-cgp9,7d654c52f2fdc36cce07595953e0dbcbc3a0b8ef,e839c244da49d51819eee58fe937ce9ed00fee48,2020-01-15 13:45:31-05:00,2020-01-25 10:24:31-05:00,GITHUB,0,1,0,0,0,"26,12"
436,botfront/rasa-webchat,handlebars,GHSA-q42p-pg8m-cqh6,7d654c52f2fdc36cce07595953e0dbcbc3a0b8ef,e839c244da49d51819eee58fe937ce9ed00fee48,2020-01-15 13:45:31-05:00,2020-01-25 10:24:31-05:00,GITHUB,0,1,0,0,0,"26,12"
437,brillout/wildcard-api,acorn,GHSA-6chw-6frg-f759,1ec5d5cd7b053b625b85a78e8d1873c2842a193a,c58fb72888f28912074e2515df4e275555a30238,2020-05-26 18:02:18+02:00,2020-05-26 18:02:18+02:00,GITHUB,0,0,0,0,0,
438,brion/ogv.js,mixin-deep,GHSA-fhjf-83wg-r2j9,f5e6c55422b9dbad8b791e93fb6a7bbe797ba2b0,a4706ae5356684dee85bc0b67deabc0ae9cfcd9f,2019-12-17 14:45:11-08:00,2019-12-17 14:45:11-08:00,GITHUB,0,1,0,1,1,"55,17"
439,brion/ogv.js,eslint-utils,GHSA-3gx7-xhv7-5mx3,f5e6c55422b9dbad8b791e93fb6a7bbe797ba2b0,a4706ae5356684dee85bc0b67deabc0ae9cfcd9f,2019-12-17 14:45:11-08:00,2019-12-17 14:45:11-08:00,GITHUB,0,1,0,0,0,"28,0"
440,brion/ogv.js,lodash,GHSA-jf85-cpcp-j695,f5e6c55422b9dbad8b791e93fb6a7bbe797ba2b0,a4706ae5356684dee85bc0b67deabc0ae9cfcd9f,2019-12-17 14:45:11-08:00,2019-12-17 14:45:11-08:00,GITHUB,0,1,0,0,0,"28,0"
441,brion/ogv.js,acorn,GHSA-6chw-6frg-f759,ef057805eb5cb89ef8fc2fc11f6d9cea16d1a2d1,089f80310d086a8c86dc60686c8380e421d20fb3,2020-09-28 12:24:22-07:00,2020-09-28 12:24:22-07:00,GITHUB,0,1,0,1,1,"198,20"
442,broadinstitute/gnomad-browser,acorn,GHSA-6chw-6frg-f759,1ccc3323c921d09bc023a582a7543d97b48eef61,84027a6f52ea7a919e79f05607079c24f1218328,2020-03-25 14:51:38-04:00,2020-03-25 14:51:38-04:00,GITHUB,0,0,0,0,0,
443,brownplt/code.pyret.org,lodash,GHSA-x5rq-j2xg-h7qm,94bcebe4c9dab97a3bd807278efd09f395561c3b,d68826208a8336f05ead157bc08f94bfa45b4dc3,2019-12-19 14:33:00-08:00,2019-12-19 14:33:00-08:00,GITHUB,1,0,0,0,0,"0,0"
444,brownplt/code.pyret.org,lodash,GHSA-4xc9-xhrj-v574,94bcebe4c9dab97a3bd807278efd09f395561c3b,d68826208a8336f05ead157bc08f94bfa45b4dc3,2019-12-19 14:33:00-08:00,2019-12-19 14:33:00-08:00,GITHUB,1,0,0,0,0,"0,0"
445,brownplt/code.pyret.org,lodash,GHSA-jf85-cpcp-j695,94bcebe4c9dab97a3bd807278efd09f395561c3b,d68826208a8336f05ead157bc08f94bfa45b4dc3,2019-12-19 14:33:00-08:00,2019-12-19 14:33:00-08:00,GITHUB,1,0,0,0,0,"0,0"
446,brownplt/code.pyret.org,lodash,GHSA-fvqr-27wr-82fm,94bcebe4c9dab97a3bd807278efd09f395561c3b,d68826208a8336f05ead157bc08f94bfa45b4dc3,2019-12-19 14:33:00-08:00,2019-12-19 14:33:00-08:00,GITHUB,1,0,0,0,0,"0,0"
447,bufferapp/ui,handlebars,GHSA-w457-6q6x-cgp9,75d44ee557dc4f186209afb3cc4b43b943f9b19b,67b0bbc9fed9add24bf365323618914e961ae78d,2020-01-31 16:48:00-08:00,2020-01-31 16:48:00-08:00,GITHUB,0,1,0,0,0,"33,0"
448,bufferapp/ui,acorn,GHSA-6chw-6frg-f759,b561b8caa31e63f119b2f02334a2dd10c1da9612,741317f506a9ac7bba2ee4270391bf070b7f6fb3,2020-03-27T14:08:13+01:00,2020-03-27T14:08:13+01:00,SOFTWARE_HERITAGE,0,0,0,0,0,
449,bunq/doc,swagger-ui,GHSA-c427-hjc3-wrfw,4c08456139f07f5dab28605f6f8831f3985602d3,08faaba73afaa85184dff2263fb3d46c6722fdab,2020-08-14 14:04:29+02:00,2020-08-14 14:04:29+02:00,GITHUB,1,1,0,0,0,"286,23"
450,bunq/doc,lodash.mergewith,GHSA-jf85-cpcp-j695,4c08456139f07f5dab28605f6f8831f3985602d3,08faaba73afaa85184dff2263fb3d46c6722fdab,2020-08-14 14:04:29+02:00,2020-08-14 14:04:29+02:00,GITHUB,0,0,0,0,0,
451,bunq/doc,handlebars,GHSA-q42p-pg8m-cqh6,4c08456139f07f5dab28605f6f8831f3985602d3,08faaba73afaa85184dff2263fb3d46c6722fdab,2020-08-14 14:04:29+02:00,2020-08-14 14:04:29+02:00,GITHUB,0,0,0,0,0,
452,bunq/doc,mixin-deep,GHSA-fhjf-83wg-r2j9,2b74ebfc2a622ebec86f5c3d17ce7d1dbb1b31c8,4c08456139f07f5dab28605f6f8831f3985602d3,2020-08-17 15:22:59+02:00,2020-08-17 15:22:59+02:00,GITHUB,0,1,0,1,1,"263,20"
453,bunq/doc,lodash-es,GHSA-jf85-cpcp-j695,4c08456139f07f5dab28605f6f8831f3985602d3,08faaba73afaa85184dff2263fb3d46c6722fdab,2020-08-14 14:04:29+02:00,2020-08-14 14:04:29+02:00,GITHUB,0,0,0,0,0,
454,bunq/doc,eslint-utils,GHSA-3gx7-xhv7-5mx3,4c08456139f07f5dab28605f6f8831f3985602d3,08faaba73afaa85184dff2263fb3d46c6722fdab,2020-08-14 14:04:29+02:00,2020-08-14 14:04:29+02:00,GITHUB,0,1,0,1,1,"260,18"
455,bunq/doc,lodash.template,GHSA-jf85-cpcp-j695,2b74ebfc2a622ebec86f5c3d17ce7d1dbb1b31c8,4c08456139f07f5dab28605f6f8831f3985602d3,2020-08-17 15:22:59+02:00,2020-08-17 15:22:59+02:00,GITHUB,0,1,0,0,0,"263,20"
456,bunq/doc,js-yaml,GHSA-8j8c-7jfh-h6hx,2b74ebfc2a622ebec86f5c3d17ce7d1dbb1b31c8,4c08456139f07f5dab28605f6f8831f3985602d3,2020-08-17 15:22:59+02:00,2020-08-17 15:22:59+02:00,GITHUB,0,1,0,0,0,"263,20"
457,bunq/doc,js-yaml,GHSA-2pr6-76vf-7546,2b74ebfc2a622ebec86f5c3d17ce7d1dbb1b31c8,4c08456139f07f5dab28605f6f8831f3985602d3,2020-08-17 15:22:59+02:00,2020-08-17 15:22:59+02:00,GITHUB,0,1,0,0,0,"263,20"
458,bunq/doc,acorn,GHSA-6chw-6frg-f759,2b74ebfc2a622ebec86f5c3d17ce7d1dbb1b31c8,4c08456139f07f5dab28605f6f8831f3985602d3,2020-08-17 15:22:59+02:00,2020-08-17 15:22:59+02:00,GITHUB,0,1,0,1,1,"156,8"
459,bytedance/xgplayer,webpack-dev-server,GHSA-cf66-xwfp-gvc4,1e2b4a7efb0fe23c99ffabaf4dd3ef206f8ef551,1f591a11d1877652a0d4eeafdc60708f63ca01ed,2019-11-05 10:03:18+08:00,2019-11-05 10:03:18+08:00,GITHUB,0,0,0,0,0,
460,camunda/camunda-modeler,lodash-es,GHSA-jf85-cpcp-j695,5334c8a19942c5c49b6a4368e0727e55dc02bec8,37e50c2674032f747c255758d8f1df3b3d8df831,2019-11-21T22:25:41+01:00,2019-11-22T11:25:46+01:00,SOFTWARE_HERITAGE,0,0,0,0,0,
461,camunda/camunda-modeler,acorn,GHSA-6chw-6frg-f759,97af389890d8c5d45e469ab506fdeba7cc31d6d5,1394581250e1e28226b8f8c9d5cea3bcbac08655,2021-02-04 14:22:08+01:00,2021-02-05 08:16:12+01:00,GITHUB,0,1,0,0,0,"328,10"
462,camunda/camunda-modeler,acorn,GHSA-6chw-6frg-f759,97af389890d8c5d45e469ab506fdeba7cc31d6d5,1394581250e1e28226b8f8c9d5cea3bcbac08655,2021-02-04 14:22:08+01:00,2021-02-05 08:16:12+01:00,GITHUB,0,1,0,0,0,"328,10"
463,carbon-design-system/carbon,lodash.mergewith,GHSA-jf85-cpcp-j695,7f95f63e963204277eb2e371ec98752b4c1b7bc6,f3422c43819222edf20a2b431414bcc04a8d19e5,2020-01-25T18:33:07-06:00,2020-01-25T18:33:07-06:00,SOFTWARE_HERITAGE,0,1,0,0,0,"198,16"
464,carbon-design-system/carbon,lodash.template,GHSA-jf85-cpcp-j695,7f95f63e963204277eb2e371ec98752b4c1b7bc6,f3422c43819222edf20a2b431414bcc04a8d19e5,2020-01-25T18:33:07-06:00,2020-01-25T18:33:07-06:00,SOFTWARE_HERITAGE,0,1,0,0,0,"198,16"
465,carbon-design-system/carbon-addons-iot-react,acorn,GHSA-6chw-6frg-f759,66aee3319e8ba64c6719387c1f070a721354d4c1,44dd1307e17198afff22b4425f852602ef3f6149,2020-03-17 11:36:46-05:00,2020-03-17 11:36:46-05:00,GITHUB,0,0,0,0,0,
466,carbon-design-system/carbon-components-vue,js-yaml,GHSA-8j8c-7jfh-h6hx,3f68b84419a3bc10cf5da15cad03d7f7a26f5f4c,6447d46d413ffc1b72fc70fab7a6f8b7f9ef6e45,2019-06-10T11:10:36+01:00,2019-06-10T11:10:36+01:00,SOFTWARE_HERITAGE,0,1,0,0,0,"4,7"
467,carbon-design-system/carbon-components-vue,acorn,GHSA-6chw-6frg-f759,a25f083330ef2d79e52149b5f5bddb13e4297311,68d2adde2a5d917488aeaa7fd867703610a8d8c1,2020-07-02T20:42:59+01:00,2020-07-02T20:42:59+01:00,SOFTWARE_HERITAGE,0,0,0,0,0,
468,carbon-design-system/gatsby-theme-carbon,acorn,GHSA-6chw-6frg-f759,28288dbc6eb8f76ddb1828de5b42060682ae601f,f1aea83232ce4b7182d0f8f5e6d5d9ae8d265a33,2020-05-08T19:57:01-05:00,2020-05-08T19:57:01-05:00,SOFTWARE_HERITAGE,0,1,0,1,1,"33,22"
469,cast-org/figuration,jquery,GHSA-wv67-q8rr-grjp,c7b3bc7e315fdf9d135c7eb82a21b1f987ef54eb,f99e440d0d7c109ba99efc08c05aa9aba4763a3e,2020-04-28 18:14:16-04:00,2020-04-28 18:14:16-04:00,GITHUB,0,0,0,0,0,
470,cast-org/figuration,jquery,GHSA-6c3j-c64m-qhgq,c7b3bc7e315fdf9d135c7eb82a21b1f987ef54eb,f99e440d0d7c109ba99efc08c05aa9aba4763a3e,2020-04-28 18:14:16-04:00,2020-04-28 18:14:16-04:00,GITHUB,0,0,0,0,0,
471,cast-org/figuration,jquery,GHSA-gxr4-xjj5-5px2,c7b3bc7e315fdf9d135c7eb82a21b1f987ef54eb,f99e440d0d7c109ba99efc08c05aa9aba4763a3e,2020-04-28 18:14:16-04:00,2020-04-28 18:14:16-04:00,GITHUB,0,0,0,0,0,
472,cast-org/figuration,jquery,GHSA-jpcq-cgw6-v4j6,c7b3bc7e315fdf9d135c7eb82a21b1f987ef54eb,f99e440d0d7c109ba99efc08c05aa9aba4763a3e,2020-04-28 18:14:16-04:00,2020-04-28 18:14:16-04:00,GITHUB,0,0,0,0,0,
473,casual-simulation/casualos,lodash,GHSA-jf85-cpcp-j695,c23c263016635e7733133ed6f90ebb962a1102ac,76a669b2fd7555ae632db3089bb67bb1befda41b,2019-07-16 16:38:48-04:00,2019-07-16 16:44:02-04:00,GITHUB,0,1,0,0,0,"3,16"
474,casual-simulation/casualos,lodash,GHSA-jf85-cpcp-j695,c23c263016635e7733133ed6f90ebb962a1102ac,76a669b2fd7555ae632db3089bb67bb1befda41b,2019-07-16 16:38:48-04:00,2019-07-16 16:44:02-04:00,GITHUB,0,1,0,0,0,"3,16"
475,catarse/catarse.js,acorn,GHSA-6chw-6frg-f759,3781c6a42c0d1b63a8ab832ec24745c79a6dd753,3d56f17b661462046f5fd57b282f11fe7d3286b5,2020-05-22 11:55:07+00:00,2020-05-22 11:55:07+00:00,GITHUB,0,1,0,1,1,"21,18"
476,catdad/raw-viewer,acorn,GHSA-6chw-6frg-f759,b13a5e1d85525480808c5b35de2c0d8099c0ca39,423e741df50ccda43dda13b6a08c0ee7964cabef,2020-03-28 16:50:23-04:00,2020-03-28 16:50:23-04:00,GITHUB,0,1,0,1,1,"14,22"
477,cedardevs/onestop,lodash,GHSA-jf85-cpcp-j695,91cce14dad2aa04021ebbab7313162a855bacfa6,266f0b8e9a5b4f1190db8318263a490609ff4c54,2019-10-25 17:28:04-06:00,2019-10-25 17:28:04-06:00,GITHUB,0,0,0,0,0,
478,cerner/terra-toolkit,acorn,GHSA-6chw-6frg-f759,685899c19e5961536a8fd1a641f7f4ac0184a870,e510faeb5c2fb5ff7c8ac727951542d480abd8a5,2020-03-16T11:53:59-05:00,2020-03-16T11:53:59-05:00,SOFTWARE_HERITAGE,0,0,0,0,0,
479,chteuchteu/MaterialDesignIcons-Picker,stringstream,GHSA-mf6x-7mm4-x2g7,f7e25914bd25c0b11141e2de667e6796cc3d5a06,acfaed82e24799b1682503547283fe2a71ce8b1a,2019-11-03 10:29:31+01:00,2019-11-03 10:29:31+01:00,GITHUB,0,0,0,0,0,
480,chteuchteu/MaterialDesignIcons-Picker,mixin-deep,GHSA-fhjf-83wg-r2j9,f344b4b89e29484021f36050c3f2d7f8bbb49a18,b6fd7302baa9fd578c740ec3928eeb93372f6569,2020-10-20 15:25:01+02:00,2020-10-20 15:25:01+02:00,GITHUB,0,1,0,1,1,"409,3"
481,chteuchteu/MaterialDesignIcons-Picker,extend,GHSA-qrmc-fj45-qfc2,f7e25914bd25c0b11141e2de667e6796cc3d5a06,acfaed82e24799b1682503547283fe2a71ce8b1a,2019-11-03 10:29:31+01:00,2019-11-03 10:29:31+01:00,GITHUB,0,1,0,0,0,"56,23"
482,chteuchteu/MaterialDesignIcons-Picker,lodash.mergewith,GHSA-jf85-cpcp-j695,f7e25914bd25c0b11141e2de667e6796cc3d5a06,acfaed82e24799b1682503547283fe2a71ce8b1a,2019-11-03 10:29:31+01:00,2019-11-03 10:29:31+01:00,GITHUB,0,0,0,0,0,
483,chteuchteu/MaterialDesignIcons-Picker,fstream,GHSA-xf7w-r453-m56c,f344b4b89e29484021f36050c3f2d7f8bbb49a18,b6fd7302baa9fd578c740ec3928eeb93372f6569,2020-10-20 15:25:01+02:00,2020-10-20 15:25:01+02:00,GITHUB,0,1,0,0,0,"409,3"
484,chteuchteu/MaterialDesignIcons-Picker,ssri,GHSA-325j-24f4-qv5x,f344b4b89e29484021f36050c3f2d7f8bbb49a18,b6fd7302baa9fd578c740ec3928eeb93372f6569,2020-10-20 15:25:01+02:00,2020-10-20 15:25:01+02:00,GITHUB,0,1,0,0,0,"409,3"
485,chteuchteu/MaterialDesignIcons-Picker,is-my-json-valid,GHSA-f522-ffg8-j8r6,f7e25914bd25c0b11141e2de667e6796cc3d5a06,acfaed82e24799b1682503547283fe2a71ce8b1a,2019-11-03 10:29:31+01:00,2019-11-03 10:29:31+01:00,GITHUB,0,0,0,0,0,
486,chteuchteu/MaterialDesignIcons-Picker,macaddress,GHSA-pp57-mqmh-44h7,f344b4b89e29484021f36050c3f2d7f8bbb49a18,b6fd7302baa9fd578c740ec3928eeb93372f6569,2020-10-20 15:25:01+02:00,2020-10-20 15:25:01+02:00,GITHUB,0,0,0,0,0,
487,chteuchteu/MaterialDesignIcons-Picker,webpack-dev-server,GHSA-cf66-xwfp-gvc4,f344b4b89e29484021f36050c3f2d7f8bbb49a18,b6fd7302baa9fd578c740ec3928eeb93372f6569,2020-10-20 15:25:01+02:00,2020-10-20 15:25:01+02:00,GITHUB,1,1,0,0,0,"388,4"
488,cibernox/ember-power-select,acorn,GHSA-6chw-6frg-f759,5272dec31dab38b915b3eda99f910f867f59d55d,8c151426ecb85d115ccd90ab81582b6150191a1b,2020-03-24 17:52:29+01:00,2020-03-24 18:41:34+01:00,GITHUB,0,1,0,1,1,"10,18"
489,cibernox/ember-power-select,jquery,GHSA-jpcq-cgw6-v4j6,1fcb26e8ce7b48dc9e3617b406c9c81c77c4c23d,9577d5855d5d6f62b0b197758eed622dba25e9bf,2020-06-26 14:17:04+03:00,2020-06-26 15:49:51+03:00,GITHUB,0,1,0,0,0,"57,10"
490,cibernox/ember-power-select,jquery,GHSA-gxr4-xjj5-5px2,1fcb26e8ce7b48dc9e3617b406c9c81c77c4c23d,9577d5855d5d6f62b0b197758eed622dba25e9bf,2020-06-26 14:17:04+03:00,2020-06-26 15:49:51+03:00,GITHUB,0,1,0,0,0,"57,10"
491,citizenos/citizenos-api,node-uuid,GHSA-265q-28rp-chq5,0d7bd361c921857a676159dddaf1861f4e0daaff,4a959a3db02b2d9bb494d771aa4bffeb53b22097,2020-04-21 15:41:04+03:00,2020-04-21 15:41:04+03:00,GITHUB,1,1,0,0,0,"5,9"
492,cityofaustin/janis,acorn,GHSA-6chw-6frg-f759,ce18c634b12c258523913af191649d7170154d28,e29108459d8cbaa83da3781e065309891cfe891f,2020-07-14 18:31:09-05:00,2020-07-14 18:31:09-05:00,GITHUB,0,1,0,1,1,"100,17"
493,ckeditor/ckeditor4-docs,jquery,GHSA-gxr4-xjj5-5px2,20a467f08fb9d08d375a23f9c9971012722cc2c3,ccd4819eaee759a8fd3404bd2cf992fdf6a344b4,2020-07-14 12:30:58+02:00,2020-07-14 12:30:58+02:00,GITHUB,0,1,0,0,0,"74,19"
494,ckeditor/ckeditor4-docs,jquery,GHSA-jpcq-cgw6-v4j6,20a467f08fb9d08d375a23f9c9971012722cc2c3,ccd4819eaee759a8fd3404bd2cf992fdf6a344b4,2020-07-14 12:30:58+02:00,2020-07-14 12:30:58+02:00,GITHUB,0,1,0,0,0,"74,19"
495,ckeditor/ckeditor5-dev,minimist,GHSA-vh95-rmgr-6w4m,712246e9669314b8479e98d9d4f8209043e37b2c,9b616e4da08fc7af02d66636c7fb5d114be4141a,2020-03-26 16:48:46+01:00,2020-03-26 16:48:46+01:00,GITHUB,0,1,0,0,0,"9,19"
496,codaxy/cxjs,lodash,GHSA-fvqr-27wr-82fm,bb3708e3382b32cb8d1e8e471a094a3bd3056434,b8a043431649396d16718bf6a06f08451a372247,2020-06-10 08:40:05+02:00,2020-06-10 08:40:05+02:00,GITHUB,0,1,0,0,0,"332,10"
497,codaxy/cxjs,lodash,GHSA-4xc9-xhrj-v574,bb3708e3382b32cb8d1e8e471a094a3bd3056434,b8a043431649396d16718bf6a06f08451a372247,2020-06-10 08:40:05+02:00,2020-06-10 08:40:05+02:00,GITHUB,0,1,0,0,0,"332,10"
498,codaxy/cxjs,lodash,GHSA-jf85-cpcp-j695,bb3708e3382b32cb8d1e8e471a094a3bd3056434,b8a043431649396d16718bf6a06f08451a372247,2020-06-10 08:40:05+02:00,2020-06-10 08:40:05+02:00,GITHUB,0,1,0,0,0,"332,10"
499,codaxy/cxjs,handlebars,GHSA-w457-6q6x-cgp9,627dc6b6fea0261349934423e7ca40aa098975b7,224a7e9322a16fd8402ec47c733b89834a314717,2019-12-31T10:13:07+01:00,2019-12-31T10:13:07+01:00,SOFTWARE_HERITAGE,0,0,0,0,0,
500,codaxy/cxjs,acorn,GHSA-6chw-6frg-f759,bb3708e3382b32cb8d1e8e471a094a3bd3056434,b8a043431649396d16718bf6a06f08451a372247,2020-06-10 08:40:05+02:00,2020-06-10 08:40:05+02:00,GITHUB,0,1,0,1,1,"66,14"
501,codefresh-io/cli,handlebars,GHSA-w457-6q6x-cgp9,b1407add4e8aa3ad7f1b0c8b5d0bf910bcb77b4f,b083157f846977e609ac86f6e1250e1eeae77500,2020-01-10T12:31:41+03:00,2020-01-10T12:31:41+03:00,SOFTWARE_HERITAGE,0,1,0,0,0,"13,9"
502,codevise/pageflow,jquery,GHSA-wv67-q8rr-grjp,453969cc53b28a9ccf94ec76201a14e59f484376,178685b2f2b625a1eb435149c351c564d737cebd,2019-11-15 12:14:44+01:00,2019-11-18 17:55:11+01:00,GITHUB,0,0,0,0,0,
503,codevise/pageflow,jquery,GHSA-6c3j-c64m-qhgq,453969cc53b28a9ccf94ec76201a14e59f484376,178685b2f2b625a1eb435149c351c564d737cebd,2019-11-15 12:14:44+01:00,2019-11-18 17:55:11+01:00,GITHUB,0,0,0,0,0,
504,codevise/pageflow,lodash.merge,GHSA-jf85-cpcp-j695,453969cc53b28a9ccf94ec76201a14e59f484376,178685b2f2b625a1eb435149c351c564d737cebd,2019-11-15 12:14:44+01:00,2019-11-18 17:55:11+01:00,GITHUB,0,0,0,0,0,
505,codevise/pageflow,eslint,GHSA-jcgq-xh2f-2hfm,453969cc53b28a9ccf94ec76201a14e59f484376,178685b2f2b625a1eb435149c351c564d737cebd,2019-11-15 12:14:44+01:00,2019-11-18 17:55:11+01:00,GITHUB,0,0,0,0,0,
506,codevise/pageflow,extend,GHSA-qrmc-fj45-qfc2,453969cc53b28a9ccf94ec76201a14e59f484376,178685b2f2b625a1eb435149c351c564d737cebd,2019-11-15 12:14:44+01:00,2019-11-18 17:55:11+01:00,GITHUB,0,0,0,0,0,
507,codevise/pageflow,lodash-es,GHSA-jf85-cpcp-j695,453969cc53b28a9ccf94ec76201a14e59f484376,178685b2f2b625a1eb435149c351c564d737cebd,2019-11-15 12:14:44+01:00,2019-11-18 17:55:11+01:00,GITHUB,0,0,0,0,0,
508,codevise/pageflow,acorn,GHSA-6chw-6frg-f759,9213e167614fdcf923cc0472b74e9189901475f5,ce46a31821d847c6b0c533d8c8a4c52da908780c,2020-04-17 10:40:03+02:00,2020-04-17 11:09:54+02:00,GITHUB,0,1,0,0,0,"33,15"
509,codex-protocol/service.eel,mongoose,GHSA-8687-vv9j-hgph,e7a8f64b32a4723030a1649635bf128c6f7e40f8,c961b3df5d802f50decaa730f1040dfc47f804cb,2020-04-13T14:44:09-05:00,2020-04-13T14:44:09-05:00,SOFTWARE_HERITAGE,1,1,0,0,0,"167,4"
510,codex-protocol/service.eel,acorn,GHSA-6chw-6frg-f759,c961b3df5d802f50decaa730f1040dfc47f804cb,bfc91b96e0d2d6bfe7a2aa06675fa54dfbfbd13f,2020-03-30 15:04:33-05:00,2020-03-30 15:04:33-05:00,GITHUB,0,1,0,0,0,"16,22"
511,collectionspace/cspace-ui.js,eslint,GHSA-jcgq-xh2f-2hfm,f164291d3f76fcd4ee1a8d14ea5d79b68b9796b2,237b6657452378820883e7cee4067be3b7ca51b9,2019-12-16 18:07:58-08:00,2019-12-19 23:30:35-08:00,GITHUB,1,1,0,0,0,"47,17"
